row_id,canonical_tag,category,post_count,source_audit_verdict,effective_action,current_display_ja,current_search_ja,proposed_display_ja,proposed_search_ja,reason_code,confidence,decision_source
I70-021934,estellise_sidos_heurassein_(campus_royalty),Character,100,FIX_DISPLAY,FIX_DISPLAY,Estellise Sidos Heurassein（キャンパスロイヤルティ）,,エステリーゼ・シデス・ヒュラッセイン（campus royalty）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_latin_variant_fallback_batch031a.csv
I70-021943,glasgow_(azur_lane),Character,100,FIX_SEARCH,FIX_SEARCH,グラスゴー,グラスゴー(アズールレーン),,グラスゴー | グラスゴー(アズールレーン),APPEND_CONFIRMED_DISPLAY_TO_SEARCH,HIGH,character_remaining_clean_sample_decisions_batch030.csv
I70-021944,grizzly_mkv_(weekend_cop)_(girls'_frontline),Character,100,FIX_DISPLAY,FIX_DISPLAY,週末SP,,グリズリーMkV（weekend cop）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_latin_variant_fallback_batch031a.csv
I70-021945,haku_(fate),Character,100,FIX_DISPLAY,FIX_DISPLAY,ハク,,ハク（Fate/Grand Order）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-021946,holstein_(cccpo),Character,100,FIX_DISPLAY,FIX_DISPLAY,ホルスタイン,,holstein (cccpo),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-021949,indivilia_(nikke),Character,100,FIX_DISPLAY,FIX_DISPLAY,インディビリア(勝利の女神:NIKKE),,indivilia (nikke),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-021955,jetavie_(pgr),Character,100,FIX_DISPLAY,FIX_DISPLAY,洁塔薇,,jetavie (pgr),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-021959,kage_(ousama_ranking),Character,100,FIX_DISPLAY,FIX_DISPLAY,カゲ,,カゲ（王様ランキング）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-021962,keldeo_(resolute),Character,100,FIX_DISPLAY,FIX_DISPLAY,かくごのすがた,,ケルディオ（かくごのすがた）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-021967,kitana,Character,100,FIX_DISPLAY,FIX_DISPLAY,キタナ,,kitana,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-021970,kureiji_ollie_(indonesian_dress),Character,100,FIX_DISPLAY,FIX_DISPLAY,クレイジー・オリー(インドネシア風衣装),,クレイジー・オリー（indonesian dress）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-021972,latte_(precure),Character,100,FIX_DISPLAY,FIX_DISPLAY,ラテ(プリキュア),,latte (precure),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-021976,lucio_(granblue_fantasy),Character,100,FIX_DISPLAY,FIX_DISPLAY,ルシオ,,ルシオ（グランブルーファンタジー）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-021979,master_(gyee),Character,100,FIX_DISPLAY,FIX_DISPLAY,マスター,マスター（gyee）,マスター（サンクタス戦記）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-021986,ms._marvel_(carol_danvers),Character,100,FIX_DISPLAY,FIX_DISPLAY,Ms.マーベル,,ms. marvel (carol danvers),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-021987,murakumo_(valentine)_(kancolle),Character,100,FIX_DISPLAY,FIX_DISPLAY,叢雲(バレンタイン),,murakumo (valentine) (kancolle),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-021989,natsu_(halloween)_(blue_archive),Character,100,FIX_DISPLAY,FIX_DISPLAY,柚鸟夏(万圣节),,柚鳥ナツ（halloween）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-021990,nero_(nikke),Character,100,FIX_DISPLAY,FIX_DISPLAY,ネロ(勝利の女神:NIKKE),,nero (nikke),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-021994,node_(black_souls),Character,100,FIX_DISPLAY,FIX_DISPLAY,ノーデ,,ノーデ（BLACKSOULS）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-021999,pekomama_(bunny_costume),Character,100,FIX_DISPLAY,FIX_DISPLAY,ぺこらマミー(バニー衣装),,ぺこらマミー（bunny costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-022002,pyonko_(toaru),Character,100,FIX_DISPLAY,FIX_DISPLAY,ピョン子,,pyonko (toaru),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-022003,quinn_(league),Character,100,FIX_DISPLAY,FIX_DISPLAY,クイン,,クイン（リーグ・オブ・レジェンド）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-022008,rokuta_(paradox_live),Character,100,FIX_DISPLAY,FIX_DISPLAY,ロクタ,,ロクタ（Paradox Live）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-022011,ruru_(dqb2),Character,100,FIX_DISPLAY,FIX_DISPLAY,ルル(DQB2),,ruru (dqb2),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022012,sandman_(sbr),Character,100,FIX_DISPLAY,FIX_DISPLAY,サウンドマン,,sandman (sbr),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-022014,saya_(casual)_(blue_archive),Character,100,FIX_DISPLAY,FIX_DISPLAY,サヤ(私服),,薬子サヤ（casual）,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_shortname_fallback_expanded_batch032.csv
I70-022017,sharon_(words_worth),Character,100,FIX_DISPLAY,FIX_DISPLAY,シャロン,,シャロン（ワーズワース）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-022018,she_(hachinuki_tessei),Character,100,FIX_DISPLAY,FIX_DISPLAY,彼女,,she (hachinuki tessei),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,character_shortname_fallback_expanded_batch032.csv
I70-022027,sousuke_(ponyo),Character,100,FIX_DISPLAY,FIX_DISPLAY,宗介(崖の上のポニョ),,sousuke (ponyo),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022031,sumire_(part-time)_(blue_archive),Character,100,FIX_DISPLAY,FIX_DISPLAY,乙花スミレ(アルバイト),,乙花スミレ（part-time）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-022032,suzaku_(kemono_friends),Character,100,FIX_DISPLAY,FIX_DISPLAY,スザク(けものフレンズ),,suzaku (kemono friends),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022039,thief_(disgaea),Character,100,FIX_DISPLAY,FIX_DISPLAY,盗賊(ディスガイア),,thief (disgaea),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022042,u-511_(swimsuit)_(kancolle),Character,100,FIX_DISPLAY,FIX_DISPLAY,U-511(水着),,u-511 (swimsuit) (kancolle),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-022043,ultraman_tarou,Character,100,FIX_DISPLAY,FIX_DISPLAY,ウルトラマンタロウ(キャラクター),,ultraman tarou,,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-022046,vy2,Character,100,FIX_DISPLAY,FIX_DISPLAY,勇馬,,vy2,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022050,xu_fu_(swimsuit_avenger)_(second_ascension)_(fate),Character,100,FIX_DISPLAY,FIX_DISPLAY,徐福(水着),,xu fu (swimsuit avenger) (second ascension) (fate),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022052,yamato_(naruto),Character,100,FIX_DISPLAY,FIX_DISPLAY,ヤマト(NARUTO),,yamato (naruto),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022054,yorktown_ii_(bright-sky_mermaid)_(azur_lane),Character,100,FIX_DISPLAY,FIX_DISPLAY,ブライトスカイ・マーメイド,,ヨークタウンII（ブライトスカイ・マーメイド）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-022055,yorumi_rena_(10th_costume),Character,100,FIX_DISPLAY,FIX_DISPLAY,夜見れな(チャイナ服),,夜見れな（10th costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-022065,assassin_(learning_with_manga!_fgo),Character,99,FIX_DISPLAY,FIX_DISPLAY,リヨ鯖,,リヨ鯖（Fate/Grand Order）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-022069,caitlin_(fall_2021)_(pokemon),Character,99,FIX_DISPLAY,FIX_DISPLAY,ケイトリン（2021年秋）（ポケモン）,,カトレア（fall 2021）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-022071,chat_(tales),Character,99,FIX_DISPLAY,FIX_DISPLAY,チャット,,チャット（テイルズ オブ シリーズ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-022072,chouhi_(koihime_musou),Character,99,FIX_DISPLAY,FIX_DISPLAY,鈴々(恋姫†無双),,chouhi (koihime musou),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022073,connor_kenway,Character,99,FIX_DISPLAY,FIX_DISPLAY,コナー(アサシンクリード),,connor kenway,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022081,en_(dorohedoro),Character,99,FIX_DISPLAY,FIX_DISPLAY,煙(ドロヘドロ),,en (dorohedoro),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022083,executioner_maid_(centurii-chan),Character,99,FIX_DISPLAY,FIX_DISPLAY,死刑執行者のメイド（センチュリック）,,executioner maid (centurii-chan),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-022089,fujimaru_ritsuka_(female)_(true_ether_chaldea_uniform),Character,99,FIX_DISPLAY,FIX_DISPLAY,第五真説要素環境用カルデア制服,,藤丸立香（女性）（true ether chaldea uniform）,,DERIVED_TRUSTED_BASE_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_derived_base_variant_batch036.csv
I70-022092,grady_sisters_(the_shining),Character,99,FIX_DISPLAY,FIX_DISPLAY,Grady Sisters（輝く）,,grady sisters (the shining),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-022094,hai_tien_(azur_lane),Character,99,FIX_DISPLAY,FIX_DISPLAY,海天(アズールレーン),,hai tien (azur lane),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022096,hijikata_toshizou_(drifters),Character,99,FIX_DISPLAY,FIX_DISPLAY,土方歳三,,土方歳三（ドリフターズ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-022097,hinako_(issho_ni_training),Character,99,FIX_DISPLAY,FIX_DISPLAY,ひなこ(いっしょにとれーにんぐ),,hinako (issho ni training),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022099,jack_(identity_v),Character,99,FIX_DISPLAY,FIX_DISPLAY,リッパー,リッパー(IdentityV),リッパー（Identity V 第五人格）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-022101,jeanne_d'arc_(formal_dress)_(fate),Character,99,FIX_DISPLAY,FIX_DISPLAY,ブラック・エレガンス,,ジャンヌ・ダルク（Fate）（ブラック・エレガンス）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-022107,kareha,Character,99,FIX_DISPLAY,FIX_DISPLAY,カレハ,,kareha,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022117,kumbhira_(summer)_(granblue_fantasy),Character,99,FIX_DISPLAY,FIX_DISPLAY,金波の亥神,,クビラ（金波の亥神）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-022129,ludan_(blusewilly_retry),Character,99,FIX_DISPLAY,FIX_DISPLAY,魯蛋,,ludan (blusewilly retry),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,character_shortname_fallback_expanded_batch032.csv
I70-022130,lumi_(merryweather),Character,99,FIX_DISPLAY,FIX_DISPLAY,ルミ（メリーウェザー）,,lumi (merryweather),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022131,macan_(housamo),Character,99,FIX_DISPLAY,FIX_DISPLAY,マガン,,マガン（放サモ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-022133,mast_(a_pirate's_heart)_(nikke),Character,99,FIX_DISPLAY,FIX_DISPLAY,マスト:パイレーツハート,,マスト（a pirate's heart）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-022134,matsuoka_kiyone,Character,99,FIX_DISPLAY,FIX_DISPLAY,松田kiyone,,matsuoka kiyone,,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-022135,maya_(aoki_hagane_no_arpeggio),Character,99,FIX_DISPLAY,FIX_DISPLAY,マヤ(蒼き鋼のアルペジオ),,maya (aoki hagane no arpeggio),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022138,mink_(dragon_half),Character,99,FIX_DISPLAY,FIX_DISPLAY,ミンク（ドラゴンハーフ）,,mink (dragon half),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022142,muku-chan_(muroku),Character,99,FIX_DISPLAY,FIX_DISPLAY,ムクチャン（ムロク）,,muku-chan (muroku),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-022148,nerissa_ravencroft_(nighttime_princess),Character,99,FIX_DISPLAY,FIX_DISPLAY,ネリッサ・レイヴンクロフト(ナイトタイムプリンセス衣装),,ネリッサ・レイヴンクロフト（nighttime princess）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-022149,nero_claudius_(formal_dress)_(fate),Character,99,FIX_DISPLAY,FIX_DISPLAY,ヴィナスのシルク,,ネロ・クラウディウス（ヴィナスのシルク）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-022153,oguri_cap_(gray_monster)_(umamusume),Character,99,FIX_DISPLAY,FIX_DISPLAY,芦毛の怪物(着ぐるみ),,オグリキャップ（ウマ娘）（gray monster）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-022157,patty_(pso2),Character,99,FIX_DISPLAY,FIX_DISPLAY,パティ,,パティ（ファンタシースター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-022161,rei_(nikke),Character,99,FIX_DISPLAY,FIX_DISPLAY,ライ(勝利の女神:NIKKE),,rei (nikke),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022165,ru-chan_(hachigatsu_no_cinderella_nine),Character,99,FIX_DISPLAY,FIX_DISPLAY,ルーちゃん,,ru-chan (hachigatsu no cinderella nine),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-022170,sekka_(shadowverse),Character,99,FIX_DISPLAY,FIX_DISPLAY,セッカ(シャドウバース),,sekka (shadowverse),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022171,senpai_(tawawa),Character,99,FIX_DISPLAY,FIX_DISPLAY,先輩（Tawawa）,,senpai (tawawa),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022172,shantak-kun_(nyaruko-san),Character,99,FIX_DISPLAY,FIX_DISPLAY,シャンタッ君,,shantak-kun (nyaruko-san),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-022174,sidney_(pokemon),Character,99,FIX_DISPLAY,FIX_DISPLAY,カゲツ,,カゲツ（ポケットモンスター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-022175,snowciel_(snowcie),Character,99,FIX_DISPLAY,FIX_DISPLAY,スノーサイエル,,snowciel (snowcie),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-022179,stella_(black_rock_shooter),Character,99,FIX_DISPLAY,FIX_DISPLAY,ステラ（ブラックロックシューター）,,stella (black rock shooter),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022180,strelitzia_(kingdom_hearts),Character,99,FIX_DISPLAY,FIX_DISPLAY,ストレリチア,,ストレリチア（キングダムハーツ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-022183,testament_(fate),Character,99,FIX_DISPLAY,FIX_DISPLAY,テスタメント,テスタメント(Fate),テスタメント（Fateシリーズ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-022184,thomas_the_tank_engine,Character,99,FIX_DISPLAY,FIX_DISPLAY,トーマス(きかんしゃトーマス),,thomas the tank engine,,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-022189,wu_zetian_(swimsuit_caster)_(first_ascension)_(fate),Character,99,FIX_DISPLAY,FIX_DISPLAY,ウー・ゼティアン（水着キャスター）（最初の昇天）（運命）,,武則天（swimsuit caster / first ascension）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-022190,xiangling_(new_year's_cheer)_(genshin_impact),Character,99,FIX_DISPLAY,FIX_DISPLAY,香菱(岁夜欢哗),,xiangling (new year's cheer) (genshin impact),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022196,acerola_(fall_2020)_(pokemon),Character,98,FIX_DISPLAY,FIX_DISPLAY,アセロラ(20シーズン),,アセロラ（fall 2020）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-022199,anjo_nala_(forbidden_fruit),Character,98,FIX_DISPLAY,FIX_DISPLAY,天使娜娜(恶之果),,アンジョ・ナラ（forbidden fruit）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-022207,bunet_(fire_emblem),Character,98,FIX_DISPLAY,FIX_DISPLAY,ボネ,,ボネ（ファイアーエムブレム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-022215,choumai_sui,Character,98,FIX_DISPLAY,FIX_DISPLAY,蝶舞,,choumai sui,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-022216,chris_(kof),Character,98,FIX_DISPLAY,FIX_DISPLAY,クリス,,クリス（キングオブファイターズ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-022218,crust_(nikke),Character,98,FIX_DISPLAY,FIX_DISPLAY,クラスト(勝利の女神:NIKKE),,crust (nikke),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-022222,elizabeth_bathory_(perfect)_(first_ascension)_(fate),Character,98,FIX_DISPLAY,FIX_DISPLAY,パーフェクト・エリザベート,,エリザベート・バートリー（Fate）（パーフェクト・エリザベート）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-022226,female_producer_(idolmaster),Character,98,FIX_DISPLAY,FIX_DISPLAY,女性プロデューサー,,female producer (idolmaster),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
