global_row,canonical,classification_status,primary_genre_id,primary_subgenre_id,secondary_paths,confidence,reason_ja
12708,holding_gun,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_gun」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12709,holding_gun_barrel,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_gun_barrel」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12710,holding_hair_brush,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hair_brush」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12711,holding_hair_clipper,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hair_clipper」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12712,holding_hair_dryer,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hair_dryer」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12713,holding_hair_ornament,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],MEDIUM,「holding_hair_ornament」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12714,holding_hair_straightener,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hair_straightener」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12715,holding_hair_tie,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hair_tie」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12716,holding_hairband,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hairband」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12717,holding_hairpin,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hairpin」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12718,holding_halloween_bucket,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_halloween_bucket」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12719,holding_halo,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_halo」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12720,holding_hammer,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hammer」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12721,holding_hand_grip,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hand_grip」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12722,holding_handcuffs,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_handcuffs」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12723,holding_handheld_game_console,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_handheld_game_console」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12724,holding_handkerchief,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_handkerchief」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12725,holding_handlebar,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_handlebar」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12726,holding_hands,PROPOSED,ACTION_CONTACT,INTERACTION,[],HIGH,「holding_hands」は手をつなぐ対人動作を示し、行為・接触から直接探せるため。
12727,holding_hands_is_lewd,PROPOSED,ACTION_CONTACT,INTIMATE,[],MEDIUM,「holding_hands_is_lewd」は手つなぎを性的・親密な文脈で示すタグのため、行為・接触から探せるため。
12728,holding_harp,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_harp」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12729,holding_harpoon,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_harpoon」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12730,holding_head_wreath,PROPOSED,ACTION_CONTACT,INTERACTION,[],MEDIUM,「holding_head_wreath」は身体や他者との保持・接触を示し、行為・接触から探すのが適切なため。
12731,holding_headband,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_headband」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12732,holding_headdress,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],MEDIUM,「holding_headdress」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12733,holding_headgear,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_headgear」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12734,holding_headphones,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_headphones」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12735,holding_heart,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_heart」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12736,holding_heart_(organ),PROPOSED,ACTION_CONTACT,INTERACTION,[],MEDIUM,「holding_heart_(organ)」は身体や他者との保持・接触を示し、行為・接触から探すのが適切なため。
12737,holding_hockey_stick,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hockey_stick」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12738,holding_hoe,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hoe」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12739,holding_holly,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_holly」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12740,holding_hood,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],MEDIUM,「holding_hood」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12741,holding_hoodie,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],MEDIUM,「holding_hoodie」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12742,holding_hose,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hose」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12743,holding_hourglass,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hourglass」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12744,holding_hula_hoop,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_hula_hoop」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12745,holding_ice,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_ice」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12746,holding_ice_cream,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_ice_cream」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12747,holding_ice_cream_cone,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_ice_cream_cone」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12748,holding_ice_cream_scoop_(utensil),PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_ice_cream_scoop_(utensil)」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12749,holding_id_card,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_id_card」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12750,holding_instrument,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_instrument」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12751,holding_instrument_case,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_instrument_case」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12752,holding_iv_stand,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_iv_stand」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12753,holding_jar,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_jar」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12754,holding_javelin,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_javelin」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12755,holding_jewelry,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_jewelry」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12756,holding_jug,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_jug」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12757,holding_juice_box,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_juice_box」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12758,holding_jump_rope,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_jump_rope」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12759,holding_kettle,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_kettle」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12760,holding_key,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_key」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12761,holding_kickboard,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_kickboard」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12762,holding_kinchaku,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_kinchaku」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12763,holding_kite,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_kite」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12764,holding_knife,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_knife」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12765,holding_knife_behind_back,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_knife_behind_back」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12766,holding_kunai,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_kunai」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12767,holding_ladder,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_ladder」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12768,holding_ladle,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_ladle」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12769,holding_lamp,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_lamp」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12770,holding_lantern,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_lantern」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12771,holding_lanyard,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_lanyard」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12772,holding_laptop,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_laptop」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12773,holding_lasso,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_lasso」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12774,holding_lead_pipe,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_lead_pipe」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12775,holding_leaf,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],MEDIUM,「holding_leaf」は葉を手に持つ動作がタグの中心で、行為・接触から探せるため。
12776,holding_leash,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_leash」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12777,holding_legwear,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],MEDIUM,「holding_legwear」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12778,holding_leotard,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_leotard」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12779,holding_letter,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_letter」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
