identity_key,is_general,is_special,general_canonical,general_status,general_primary_path,general_secondary_paths,general_confidence,special_id,special_tag,generation_family,generation_role,promotion_status,meaning_status,issue104_reviewed,issue104_review_source,issue104_product_fit_decision,issue104_adult_domains,issue104_post_count,sample_stratum,sample_rank,candidate_class,candidate_status,reviewed_class,review_reason,signal_conflict
loose_neck_ribbon,YES,NO,loose_neck_ribbon,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0208d5b078059e5b3e7614a9fcc86dfd7d8f75928b1faaedef2fd62bd8466e5f,,,,,
undone_duijin,YES,NO,undone_duijin,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,020968c114a34f31d6683e9696e347fb838b4ed0514cf12d927218266a00d465,,,,,
pinstripe_kimono,YES,NO,pinstripe_kimono,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,020b0a16a31521f08f38de32ef4960a39077931c940e9e49eacb7dddde26fbce,,,,,
arm_on_another's_leg,YES,NO,arm_on_another's_leg,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,020ccc3026d3609c98b30909961f7644c2961e27a413f9c0928167f65cfb1265,,,,,
unworn_mask,YES,NO,unworn_mask,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0210cb8f9aca567d5cd59f964b1c1e5b537fe577dfec3f20a2912c818548a7e1,,,,,
text_hair_ornament,YES,NO,text_hair_ornament,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,021a5e477e93f60f2a5ed0f6ca043a12b7267cb4506bce5ad7312e7710c45346,,,,,
black_tongue,YES,NO,black_tongue,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,021f6d76e8ada6623d068828cea86b734fc2fe60f830f41cf517ecbbbda2a3bd,,,,,
hoto_cocoa's_school_uniform,YES,NO,hoto_cocoa's_school_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0226828281d0fbb936e3819f8605209c18284933516fe1266bc3a7b752622355,,,,,
versatile_slime_penetration,NO,YES,,,,,,185,versatile slime penetration,INSERTION_STRUCTURED,bodypart_action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_SPECIAL_ONLY,0cf47a5e38f5e3da94caa27f38cd1e0479f8c288cdb61ee7770d51bae019c251,,,,,
audible_internal_cumshot,NO,YES,,,,,,387,audible internal cumshot,FLUID_STATE_ACTION,effect_or_action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_SPECIAL_ONLY,512cdb1078c7189648947e35337949a01f4d0a5b7bcb703921518efa1e82c3aa,,,,,
open-chest_straitjacket,NO,YES,,,,,,3066,open-chest_straitjacket,RESTRAINT_IMPLEMENT,restraint_implement,APPROVED_STATIC,SOURCE_CLEAR,YES,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,BDSM_RESTRAINT,104,BOUNDARY_SPECIAL_ONLY,5fb3388f03ab078167908377e5f7f69c3689ce086ffd0743644ee0c713afb10d,,,,,
cospussy,NO,YES,,,,,,3061,cospussy,BODY_ATTRIBUTE,body_target_or_attribute,APPROVED_STATIC,SOURCE_CLEAR,YES,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,FEMALE_GENITAL;OPAQUE_ADULT_SURFACE,123,BOUNDARY_SPECIAL_ONLY,9aaec43e2553a9ac0b46a283a820e335f922d71211dd41afe829b6dea9c1ae72,,,,,
tenga,NO,YES,,,,,,606,tenga,IMPLEMENT_OBJECT,implement,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_SPECIAL_ONLY,ae0a7f68e10e4e86f227a2b695293068cfbbc7818a834f357de3dd751e2d4afd,,,,,
sex_invitation,NO,YES,,,,,,1157,sex invitation,CONTEXT_MODIFIER,semantic_support,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_SPECIAL_ONLY,c1633a815d551524b56fda0c49bdaea76ce4da03eb6578a5166bc293cdc6fbc1,,,,,
unzipping_another's_clothes,NO,YES,,,,,,3053,unzipping_another's_clothes,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,YES,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,EXPOSURE_FETISH_CLOTHING,169,BOUNDARY_SPECIAL_ONLY,e0a1d5163441e30b480e2db5e86d2d4d7d69d897fc058e7a7ec55e6a113ce111,,,,,
penis_in_another's_panties,NO,YES,,,,,,1188,penis in another's panties,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_SPECIAL_ONLY,e304862e022e8e4321a0f802276476facd87944a65e367576b43fa71dc622cd2,,,,,
nipple_stimulation_(female_on_male),NO,YES,,,,,,915,nipple stimulation (female on male),ACTION_INTERACTION,action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_SPECIAL_ONLY,e93f88e1286dba03f7a736bf76c6f37b23fe9c0ef52b9e068d5209894aa9f716,,,,,
speckled_areolae,NO,YES,,,,,,3004,speckled_areolae,BODY_ATTRIBUTE,body_target_or_attribute,APPROVED_STATIC,SOURCE_CLEAR,YES,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,BREAST_NIPPLE_AREOLA,1839,BOUNDARY_SPECIAL_ONLY,ea3824f569911f74b27a0834d8ed7d3f8fefb7e7cada6baf9422d6bfd256f5ea,,,,,
downturned_eyes,YES,NO,downturned_eyes,PROPOSED,HAIR_FACE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0015289356af55213dd54a60c5b35a54a46269575ebdb54afc1da70779a30022,,,,,
demon,YES,NO,demon,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,00271ba095847f911cd262266c471b9d96fb860741012ce9e1271965a4479efa,,,,,
panorama,YES,NO,panorama,PROPOSED,COMPOSITION_CAMERA,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,002b9a710098899cee4635c663e6f8c158a423eca4cde046a34f91215fb6d0b0,,,,,
>_o,YES,NO,>_o,PROPOSED,EXPRESSION_EMOTION,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,002e29e59a7462ead1312efe28f4f1740cd3d572bd7813943ba6462c043f7f9d,,,,,
energy_tail,YES,NO,energy_tail,PROPOSED,STYLE_QUALITY_META,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0035c58ab26e5502704801fffb9f99421467b00ba599b36ad0ceb7322f89932d,,,,,
underwater,YES,NO,underwater,PROPOSED,PLACE_BACKGROUND,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0036a4424142aa990575f63c21f5a527b405b6e3a9e4b72a3729d24f77b5cf56,,,,,
cafe,YES,NO,cafe,PROPOSED,PLACE_BACKGROUND,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,006b22c93390bd913d4b895c271eca7386a7a56debdb350c415080d0070a2152,,,,,
f-16_fighting_falcon,YES,NO,f-16_fighting_falcon,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0086174bacc90a134309d41d3d58f9b4bc638456c471c5422c80941fe9f23997,,,,,
loading_icon,YES,NO,loading_icon,PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,008b31a608cb76e2e1c62eab164d1ead8fbd46f7615eeed51949acc2d5a76f23,,,,,
lofter_logo,YES,NO,lofter_logo,PROPOSED,TEXT_SYMBOL/SYMBOL,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,008b40059fcd1a293831c3ae68b194dfb0979dfc00760f674476c251c565479b,,,,,
banana_print,YES,NO,banana_print,PROPOSED,COLOR_APPEARANCE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,009fad53edc21525a6e83fa14aa0363e530bbac9a49ddd8b5c47ee92c7779da6,,,,,
flare,YES,NO,flare,PROPOSED,LIGHT_TIME_WEATHER,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,00b1e52628816d43c796ad647acfd1cadce9e4a721a22764997c62cfe18faef4,,,,,
field,YES,NO,field,PROPOSED,PLACE_BACKGROUND,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,00c1d98af5b9eec1cac68cc866bec6598e7d6a64557222aad2b19667c7cd1820,,,,,
neon_lights,YES,NO,neon_lights,PROPOSED,LIGHT_TIME_WEATHER,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,00d64cc645786c903a87d8abbe2c7035ff3a1caaa8381898d34534c0f8fe8619,,,,,
israeli_flag,YES,NO,israeli_flag,PROPOSED,TEXT_SYMBOL/SYMBOL,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,00d98bd1bb21f29a1b1a99ccda13c0d31bef8fe37ce5d6c8aaa8ed6c1319c55c,,,,,
satin,YES,NO,satin,PROPOSED,COLOR_APPEARANCE,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,00dcac57ed6016d3848c1006b714174e8a07bf2926bf2256dd53b24ad3fc0711,,,,,
transparent_butterfly,YES,NO,transparent_butterfly,PROPOSED,COLOR_APPEARANCE,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,00e7a24c234466a7232579247a9df07b0cbbc1a9eef9c1ac6d4fa213bc4271c6,,,,,
celestial_being,YES,NO,celestial_being,PROPOSED,PERSON_COUNT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,00eb102d5145e09cc8e6bb107bd9a4b7f35b248292d947192e40b23b00546497,,,,,
button_eyes,YES,NO,button_eyes,PROPOSED,HAIR_FACE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0101de23496c43cafd2051c7842827a70942f4990981073cb9f89d9eb1e3aece,,,,,
character_watermark,YES,NO,character_watermark,PROPOSED,TEXT_SYMBOL/TEXT,"[""STYLE_QUALITY_META""]",HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0108ec8da2aecdc1ab630d7fe8b81fff8f1f792d4b50fdd027c593df8beb65e4,,,,,
dressed_shadow_(meme),YES,NO,dressed_shadow_(meme),PROPOSED,STYLE_QUALITY_META,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01128e45841cef0d954bc13b929d3098404bb02ac044c5ead7447f6ce883e2ba,,,,,
yellow_leaf,YES,NO,yellow_leaf,PROPOSED,LIVING_NATURE/PLANT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,011456f68beaf516031f8b6737730b11451a5de4724ab7316b02bc00e7d4dd84,,,,,
polish_text,YES,NO,polish_text,PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,011d085deecb1b26d0b8cd41b0c198ad1dc8a8a1c3234fc121bd69c7d4ff38f7,,,,,
phone_light,YES,NO,phone_light,PROPOSED,LIGHT_TIME_WEATHER,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,011d50dbf6b1e89005cde67e09306a7f2615ae755b859c102ff5f42a326fc1cc,,,,,
baluster,YES,NO,baluster,PROPOSED,PLACE_BACKGROUND,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,012abe83fecdd38d2bac297ea4c6f15c7a1b1b423cde7bd444f489a1a18dd766,,,,,
anglerfish_boy,YES,NO,anglerfish_boy,PROPOSED,PERSON_COUNT,"[""LIVING_NATURE/CREATURE""]",MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,012f5a8a47a4d7c9cbd9f5f48440f5287635e7a491ffd62db1940e1000890b2f,,,,,
horror_(theme),YES,NO,horror_(theme),PROPOSED,STYLE_QUALITY_META,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0134ab294618412deb37f798e57c9c9f1fe6cf33dfdb49491fa7f88d0fc74626,,,,,
good_boy_(phrase),YES,NO,good_boy_(phrase),PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0147935b7c9c852183274c8ce4922f5602e093e1367c9c48f124cde17a57e708,,,,,
lizardman,YES,NO,lizardman,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,014ace74fb9af26d99f809c948fca871a31b1574fb350f993c8f11b44b79bffe,,,,,
voice_actor_connection,YES,NO,voice_actor_connection,PROPOSED,STYLE_QUALITY_META,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,014bbf40664c63eb6a767d96e2c232ba70d82ff8d1042df4fcb5fc9d5fc9fd5a,,,,,
location_name,YES,NO,location_name,PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,014c4677c2549dbff59bea335c0a80f903706ea88861b684efeae564a025c587,,,,,
rhinoceros_girl,YES,NO,rhinoceros_girl,PROPOSED,PERSON_COUNT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01522e26c6642053f5ce5ca5d6cdb0f3175e8fe9cfb97d647825e1ce63681d95,,,,,
grand_servant_(fate/grand_order),YES,NO,grand_servant_(fate/grand_order),PROPOSED,PERSON_COUNT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0155cbfa86273666fcdee54ccbbc4c3bc048a817870c9fffe4b64c5e4e932118,,,,,
rose_window,YES,NO,rose_window,PROPOSED,PLACE_BACKGROUND,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,015cf161592679d9e1a7785111f59e9a7a76b75b8415e092a62cbcfcf5dae082,,,,,
2001,YES,NO,2001,PROPOSED,LIGHT_TIME_WEATHER,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,015d638d554182de132c00ad5583785fad6e178dffbf84ba1088d801d5271428,,,,,
sixteenth_rest,YES,NO,sixteenth_rest,PROPOSED,TEXT_SYMBOL/SYMBOL,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,018109ba4b1e95e80d8779d371446340685afe40df53c8c3e200e70b7cff126e,,,,,
zooming_in,YES,NO,zooming_in,PROPOSED,COMPOSITION_CAMERA,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0182b2c6c205870258027637786fe425142f2aeec34381d322a400eac10ac3d4,,,,,
ice_flower,YES,NO,ice_flower,PROPOSED,LIVING_NATURE/PLANT,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01832ad56c0ffd2a8bfd550fda70bbdc6144c484cb6e4eed180c8ebda01801a4,,,,,
fixed-point_camera,YES,NO,fixed-point_camera,PROPOSED,COMPOSITION_CAMERA,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0185e217fda67698edeede47198244be80d03b606e3f6b579f112f4520fd58f4,,,,,
braided_bun,YES,NO,braided_bun,PROPOSED,HAIR_FACE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0188a3a01762072d8861eda97362b346e587c72dc3b3bf285ba2ef7717e48ff2,,,,,
policewoman,YES,NO,policewoman,PROPOSED,PERSON_COUNT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,018be6e622fb9ecf4b2d35432a09ef5d8f085cc114c150fb5ea152567d3df4fb,,,,,
grid_print,YES,NO,grid_print,PROPOSED,COLOR_APPEARANCE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,019157f32bfb6e8761ce14b076ca16d468721e598e49999450191b1c5706457f,,,,,
new_york_city,YES,NO,new_york_city,PROPOSED,PLACE_BACKGROUND,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0193aa58853092378f782985877346575dbfe515a6c69dbf2810c483ac7a1c0b,,,,,
patterned_legwear,YES,NO,patterned_legwear,PROPOSED,COLOR_APPEARANCE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01a31cadab90a5eb245a42f3228c559bc5bc507d687c1f4d2372b5b49386f5e2,,,,,
pov_hair,YES,NO,pov_hair,PROPOSED,COMPOSITION_CAMERA,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01a6941115a070669509916a0650246dbe234c7467c859a1f9bbb1690c2f07c1,,,,,
no_heterochromia,YES,NO,no_heterochromia,PROPOSED,HAIR_FACE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01a6fe5a17db5b782edc387ff6c6915535e0bc1c5f4403f1fa562488eefec0b1,,,,,
stuffed_squid,YES,NO,stuffed_squid,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01ab347e1a2b8a4af47710ffc3328e5fed009899d89c445dceb6818d668dd2c5,,,,,
class_number,YES,NO,class_number,PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01ac8f766698765ff741e04efd32871b757744a6f5d4d15070b24eda937053b4,,,,,
head_only,YES,NO,head_only,PROPOSED,COMPOSITION_CAMERA,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01affab2d953704b2d73f7fc29b0a1446db11bb66f3acc81a13f9f1e7109bc17,,,,,
argentina,YES,NO,argentina,PROPOSED,PLACE_BACKGROUND,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01ca32bf3a173ce7790e656013b5b308d2a9fee88e9522723d8a8f1980021095,,,,,
other_with_female,YES,NO,other_with_female,PROPOSED,PERSON_COUNT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01dc222b2e46ecd95faa4f30c14179dda8e7359a7de8ad6e1f447d701c49505b,,,,,
magatama_print,YES,NO,magatama_print,PROPOSED,COLOR_APPEARANCE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01e00707c260200d47ac13fd0d6b9b8247231edbdf57509bdd5388d8d5536eaf,,,,,
united_kingdom,YES,NO,united_kingdom,PROPOSED,PLACE_BACKGROUND,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01e2b6ddfe0bb6ef6255e288f53c08909efd4c650dfcccda05d8a1238d8d760c,,,,,
flipped_hair,YES,NO,flipped_hair,PROPOSED,HAIR_FACE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01f76675b867f9a951389ad0ae607d7300ce70950b023c35fac2b07f07257dba,,,,,
clone_harem,YES,NO,clone_harem,PROPOSED,PERSON_COUNT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,01fca2f5ec0315a123d79958fb8b5cb537a2162f1fb065e34e6729bef276fcd0,,,,,
colorful,YES,NO,colorful,PROPOSED,COLOR_APPEARANCE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,020f8cdc33f215eb0fa17bcdfd76f3d8a5c27a7460be9568a8d8a48cca008b2c,,,,,
anomalocaris,YES,NO,anomalocaris,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,02452f5e8fd8fda3feeb260a5e641da789f58c88575c1d52e9acc11e0c0d2ea0,,,,,
spider_lily,YES,NO,spider_lily,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,025cc07bb7c2e453c37f052939deb357491e5f097ef193098193f1a8d7373fc2,,,,,
wet_hair,YES,NO,wet_hair,PROPOSED,HAIR_FACE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,025ebc688570657ca48411f33d7b71a2cc6e8260dd79419473f8c2ddcee80fb2,,,,,
chameleon,YES,NO,chameleon,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0267cf0fbb076f6b42f92cb1fb6e2c40062d32bbf4d612cd15300379bf44382f,,,,,
;i,YES,NO,;i,PROPOSED,EXPRESSION_EMOTION,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,028c35b202b9f2c604a35dcc9fbebd7b9e7b20e137ebcbd30c701f80a4825480,,,,,
selfie,YES,NO,selfie,PROPOSED,COMPOSITION_CAMERA,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0291241b7199b636817fc49caf58d152a958eb1a603554f6b07b7e72945bc5f7,,,,,
two-tone_border,YES,NO,two-tone_border,PROPOSED,COLOR_APPEARANCE,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,029ad83d8492a2cc7e4448174ff0273273f4b3e8c04a43ad8d1b628d615a5408,,,,,
bad_gun_anatomy,YES,NO,bad_gun_anatomy,PROPOSED,STYLE_QUALITY_META,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,02be70464403640df9e8598843f5de99209175525fafbe7d551cc5d7d06bd5d6,,,,,
looking_at_food,YES,NO,looking_at_food,PROPOSED,GAZE_ORIENTATION,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,02d01957a87a112433e383474a4b19669ab14d59b0997045ee1452de5f3ca221,,,,,
spiked,YES,NO,spiked,PROPOSED,COLOR_APPEARANCE,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,02d28c491ebd8cf5147f3e490808f8c2ee05b87ed57e2f7ee7c08434ba3c431d,,,,,
shiny_forehead,YES,NO,shiny_forehead,PROPOSED,HAIR_FACE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,02e9b1678a507277ad637b0b8af0db5def506c552b49788b8ecdd4db9e218207,,,,,
poi_(phrase),YES,NO,poi_(phrase),PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,02ed53659c349fd9e231caa8d6a0fc4dab08f25ffd8b1663634080bcd0fd3104,,,,,
lion_cub,YES,NO,lion_cub,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0301816dc0ff3885796c91e9df08345dd88038b6d10c681a16eb2a2fed1a971c,,,,,
big_dipper,YES,NO,big_dipper,PROPOSED,PLACE_BACKGROUND,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,030d070e607eed3afc762c49fdbc5d8a08d8bbfa4157f3f66e7c3a3ec6cee56f,,,,,
clockwork,YES,NO,clockwork,PROPOSED,STYLE_QUALITY_META,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,03119d97bf50e4cc635d6dc70886f2691a06ab349ad51c96e920018d08c60cc6,,,,,
transparent_sword,YES,NO,transparent_sword,PROPOSED,COLOR_APPEARANCE,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,032d18a275f2292283a0bdc3e72a79895359198ee9e8fbe21902cb2f833e77ca,,,,,
humboldt_penguin,YES,NO,humboldt_penguin,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0332edac3307d262c68faef490404e98e408e9eb93077499259b6a6bd2e881b1,,,,,
sepia,YES,NO,sepia,PROPOSED,STYLE_QUALITY_META,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,033b5eb6bf2df699abb92abd012dd1960f7bc619b58f69ace16168548b47b095,,,,,
geyser,YES,NO,geyser,PROPOSED,PLACE_BACKGROUND,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,033dc6e99a26a5cabdecbe2dc9f45bda90bdcdd3d80198756747761c6b48f9a0,,,,,
glowing_snowflake,YES,NO,glowing_snowflake,PROPOSED,TEXT_SYMBOL/SYMBOL,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,033e2432efd4d454e00866cc43db32a59a4f87de29ef5b01d4878a282034e156,,,,,
full-face_blush,YES,NO,full-face_blush,PROPOSED,EXPRESSION_EMOTION,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0342df71c3db2f27fdc096d4c9cd3f32c3c98ba50ed46c8bc619e696bf9f5573,,,,,
tiger_boy,YES,NO,tiger_boy,PROPOSED,PERSON_COUNT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0344223fff7a0d400d577e5fd2f6c71c25ec4fdf30c7d562e6733f1213bcad4a,,,,,
beit_(idolmaster),YES,NO,beit_(idolmaster),PROPOSED,PERSON_COUNT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,034431660302026960c4deb869a3b4250cf39045267ad4d1acdab343ead6ea14,,,,,
spoken_question_mark,YES,NO,spoken_question_mark,PROPOSED,TEXT_SYMBOL/SYMBOL,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,03478466b6b45deea7a71e03089b4b72e2eb6ded7278395e07955de623e76cf0,,,,,
white_java_sparrow,YES,NO,white_java_sparrow,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,036d7c77464d03407f6f908190c22ce96c3ac2cf450cd62add3c71ea38667f3a,,,,,
hairstyle_connection,YES,NO,hairstyle_connection,PROPOSED,HAIR_FACE,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0379e505715f8e710e35365764252b5b51e7e2f551b484d34abd1692bff71942,,,,,
butterfly,YES,NO,butterfly,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,037bb71e364ad83396b90b986f7fc0c9abf28ccc9cb56302e4b3f49536204b79,,,,,
red_rose,YES,NO,red_rose,PROPOSED,LIVING_NATURE/PLANT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,037ce4e33bceed2e482853835d3df98795f8c2f77a3f271877284e30cfefbb21,,,,,
red_water,YES,NO,red_water,PROPOSED,COLOR_APPEARANCE,[],MEDIUM,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,0387e7385e42abaf43512d3124b64d850d0dea6dcbcc63e515ab2c9afa0f51f0,,,,,
schedule,YES,NO,schedule,PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,039214bced8019cf84ab26a30d5c98638c888f7e40e9525d554a3adaa68c7e1d,,,,,
pygmy_hippopotamus,YES,NO,pygmy_hippopotamus,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,,,,,,,NO,,,,,ORDINARY_GENERAL_CONTROL,03a5053ff70eda2e65a713345f313e64d632499f32ad21344e4fcbb6f71f6f4f,,,,,
