global_row,canonical,classification_status,primary_path,secondary_paths,confidence,classification_reason,source_batch,source_global_row,correction_ids
11668,hand_under_skirt,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11668,[]
11669,hand_under_swimsuit,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11669,[]
11670,hand_up,PROPOSED,POSE_MOVEMENT,[],HIGH,身体の姿勢・動きを主経路とする。,16,11670,[]
11671,hand_warmer,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,道具・小物identityを主経路とする。,16,11671,[]
11672,hand_wave,PROPOSED,POSE_MOVEMENT,[],HIGH,身体の姿勢・動きを主経路とする。,16,11672,[]
11673,hand_wings,UNRESOLVED,,[],LOW,名称だけでは17分類の実用経路を安全に確定できないため未解決。,16,11673,[]
11674,hand_wrapped_around_waist,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11674,[]
11675,hand_wraps,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,着用する衣服・装身具identityを主経路とする。,16,11675,[]
11676,handbag,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,道具・小物identityを主経路とする。,16,11676,[]
11677,handbell,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,道具・小物identityを主経路とする。,16,11677,[]
11678,handcuff_dangle,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11678,[]
11679,handcuffs,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,道具・小物identityを主経路とする。,16,11679,[]
11680,handgun,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,武器・戦闘道具identityを主経路とする。,16,11680,[]
11681,handgun_cartridge,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,武器・戦闘道具identityを主経路とする。,16,11681,[]
11682,handgun_stock,PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,武器・戦闘道具identityを主経路とする。,16,11682,[]
11683,handheld_electric_fan,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,道具・小物identityを主経路とする。,16,11683,[]
11684,handheld_game_console,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,道具・小物identityを主経路とする。,16,11684,[]
11685,handjob,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11685,[]
11686,handjob_gesture,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11686,[]
11687,handjob_gesture_(not_ok),PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11687,[]
11688,handjob_over_clothes,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11688,[]
11689,handjob_under_clothes,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11689,[]
11690,handjob_with_legwear,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11690,[]
11691,handkerchief,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,道具・小物identityを主経路とする。,16,11691,[]
11692,handkerchief_biting,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11692,[]
11693,handlebar,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,道具・小物identityを主経路とする。,16,11693,[]
11694,handlebar_mustache,PROPOSED,HAIR_FACE,[],HIGH,髪型・髪の状態/顔まわりの特徴を主経路とする。,16,11694,[]
11695,handprint,PROPOSED,BODY_PART,[],HIGH,身体部位・身体状態identityを主経路とする。,16,11695,[]
11696,handrail,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,道具・小物identityを主経路とする。,16,11696,[]
11697,hands_clasped_in_delight,PROPOSED,POSE_MOVEMENT,[],HIGH,身体の姿勢・動きを主経路とする。,16,11697,[]
11698,hands_in_another's_hair,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11698,[]
11699,hands_in_another's_pockets,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11699,[]
11700,hands_in_opposite_sleeves,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11700,[]
11701,hands_in_own_hair,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11701,[]
11702,hands_in_pocket,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11702,[]
11703,hands_in_pockets,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11703,[]
11704,hands_on_another's_arm,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11704,[]
11705,hands_on_another's_arms,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11705,[]
11706,hands_on_another's_ass,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11706,[]
11707,hands_on_another's_back,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11707,[]
11708,hands_on_another's_cheeks,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11708,[]
11709,hands_on_another's_chest,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11709,[]
11710,hands_on_another's_crotch,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11710,[]
11711,hands_on_another's_ears,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11711,[]
11712,hands_on_another's_face,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11712,[]
11713,hands_on_another's_hands,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11713,[]
11714,hands_on_another's_head,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11714,[]
11715,hands_on_another's_hips,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11715,[]
11716,hands_on_another's_knees,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11716,[]
11717,hands_on_another's_leg,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11717,[]
11718,hands_on_another's_legs,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11718,[]
11719,hands_on_another's_neck,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11719,[]
11720,hands_on_another's_shoulder,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11720,[]
11721,hands_on_another's_shoulders,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11721,[]
11722,hands_on_another's_stomach,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11722,[]
11723,hands_on_another's_thigh,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11723,[]
11724,hands_on_another's_thighs,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11724,[]
11725,hands_on_another's_waist,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11725,[]
11726,hands_on_another's_wrists,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11726,[]
11727,hands_on_bed,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11727,[]
11728,hands_on_eyewear,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11728,[]
11729,hands_on_feet,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11729,[]
11730,hands_on_floor,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11730,[]
11731,hands_on_ground,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11731,[]
11732,hands_on_headphones,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11732,[]
11733,hands_on_headwear,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11733,[]
11734,hands_on_hilt,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11734,[]
11735,hands_on_lap,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11735,[]
11736,hands_on_own_arms,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11736,[]
11737,hands_on_own_ass,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11737,[]
11738,hands_on_own_back,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11738,[]
11739,hands_on_own_cheeks,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11739,[]
11740,hands_on_own_chest,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11740,[]
11741,hands_on_own_chin,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11741,[]
11742,hands_on_own_crotch,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11742,[]
11743,hands_on_own_face,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11743,[]
11744,hands_on_own_feet,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11744,[]
11745,hands_on_own_head,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11745,[]
11746,hands_on_own_hips,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11746,[]
11747,hands_on_own_knee,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11747,[]
11748,hands_on_own_knees,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11748,[]
11749,hands_on_own_leg,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11749,[]
11750,hands_on_own_legs,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11750,[]
11751,hands_on_own_neck,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11751,[]
11752,hands_on_own_shoulders,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11752,[]
11753,hands_on_own_stomach,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11753,[]
11754,hands_on_own_thigh,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11754,[]
11755,hands_on_own_thighs,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11755,[]
11756,hands_on_penis,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11756,[]
11757,hands_on_table,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11757,[]
11758,hands_under_chin,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11758,[]
11759,hands_under_legs,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11759,[]
11760,hands_up,PROPOSED,POSE_MOVEMENT,[],HIGH,身体の姿勢・動きを主経路とする。,16,11760,[]
11761,handsfree_breast_squeeze,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11761,[]
11762,handsfree_ejaculation,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11762,[]
11763,handsfree_paizuri,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11763,[]
11764,handshake,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11764,[]
11765,handstand,PROPOSED,POSE_MOVEMENT,[],HIGH,身体の姿勢・動きを主経路とする。,16,11765,[]
11766,handstop,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11766,[]
11767,hane_(hanetsuki),PROPOSED,OBJECT_PROP/DAILY,[],HIGH,羽根突きの羽根という道具identity。,16,11767,[]
11768,hanegasaki_academy_school_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,制服・ユニフォームidentityを主経路とする。,16,11768,[]
11769,haneoka_school_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,制服・ユニフォームidentityを主経路とする。,16,11769,[]
11770,hanetsuki,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11770,[]
11771,hanfu,PROPOSED,CLOTHING/COSTUME,[],HIGH,民族衣装identityを主経路とする。,16,11771,[]
11772,hangar,PROPOSED,PLACE_BACKGROUND,[],HIGH,場所・背景identityを主経路とする。,16,11772,[]
11773,hanged,PROPOSED,POSE_MOVEMENT,[],HIGH,身体の姿勢・動きを主経路とする。,16,11773,[]
11774,hanging,PROPOSED,POSE_MOVEMENT,[],HIGH,身体の姿勢・動きを主経路とする。,16,11774,[]
11775,hanging_breasts,PROPOSED,BODY_PART,[],HIGH,身体部位・身体状態identityを主経路とする。,16,11775,[]
11776,hanging_flower,PROPOSED,LIVING_NATURE/PLANT,[],HIGH,植物identityを主経路とする。,16,11776,[]
11777,hanging_food,PROPOSED,OBJECT_PROP/FOOD,[],HIGH,吊られた状態より食べ物identityを優先する。,16,11777,[]
11778,hanging_from_ceiling,PROPOSED,ACTION_CONTACT/INTERACTION,[],MEDIUM,行為・接触を示すidentityとして扱う。,16,11778,[]
11779,hanging_from_tree,PROPOSED,ACTION_CONTACT/INTERACTION,[],MEDIUM,行為・接触を示すidentityとして扱う。,16,11779,[]
11780,hanging_lantern,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,吊られた状態よりランタンidentityを優先する。,16,11780,[]
11781,hanging_legs,PROPOSED,POSE_MOVEMENT,[],MEDIUM,脚を垂らした姿勢・状態を主経路とする。,16,11781,[]
11782,hanging_light,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,吊られた状態より照明器具identityを優先する。,16,11782,[]
11783,hanging_on,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11783,[]
11784,hanging_on_arm,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11784,[]
11785,hanging_plant,PROPOSED,LIVING_NATURE/PLANT,[],HIGH,植物identityを主経路とする。,16,11785,[]
11786,hanging_scroll,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,吊られた状態より掛け軸identityを優先する。,16,11786,[]
11787,hanging_sign,PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,吊られた状態より看板・文字情報identityを優先する。,16,11787,[]
11788,hanging_wedgie,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・しぐさidentityを主経路とする。,16,11788,[]
11789,hangover,PROPOSED,BODY_PART,[],HIGH,身体部位・身体状態identityを主経路とする。,16,11789,[]
11790,haniwa_(statue),PROPOSED,OBJECT_PROP/DAILY,[],HIGH,道具・小物identityを主経路とする。,16,11790,[]
11791,hannya,UNRESOLVED,,[],LOW,名称だけでは17分類の実用経路を安全に確定できないため未解決。,16,11791,[]
11792,hannya_(arknights),UNRESOLVED,,[],LOW,固有名・イベント/作品内概念で、名称だけでは安全に経路確定できない。,16,11792,[]
11793,hanten_(clothes),PROPOSED,CLOTHING/EVERYDAY,[],HIGH,着用する衣服・装身具identityを主経路とする。,16,11793,[]
11794,hanzou_academy_school_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,制服・ユニフォームidentityを主経路とする。,16,11794,[]
11795,haori,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,着用する衣服・装身具identityを主経路とする。,16,11795,[]
11796,haori_himo,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,羽織の紐という衣装アクセサリidentity。,16,11796,[]
11797,haori_on_shoulders,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服の着用位置・状態を主経路とする。,16,11797,[]
11798,happi,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,着用する衣服・装身具identityを主経路とする。,16,11798,[]
11799,happuri,UNRESOLVED,,[],LOW,名称だけでは初心者向け実用経路を安全に確定できないため未解決。,16,11799,[]
11800,happy,PROPOSED,EXPRESSION_EMOTION,[],HIGH,表情・感情・顔の状態を主経路とする。,16,11800,[]
11801,happy_anniversary,UNRESOLVED,,[],LOW,固有名・イベント/作品内概念で、名称だけでは安全に経路確定できない。,16,11801,[]
11802,happy_aura,PROPOSED,EXPRESSION_EMOTION,[],HIGH,喜びの感情表現を主経路とする。,16,11802,[]
11803,happy_birthday,UNRESOLVED,,[],LOW,固有名・イベント/作品内概念で、名称だけでは安全に経路確定できない。,16,11803,[]
11804,happy_easter,UNRESOLVED,,[],LOW,祝祭・挨拶表現の固有用法が名称だけでは安全に確定できないため未解決。,16,11804,[]
11805,happy_enjoy_music!_(project_sekai),UNRESOLVED,,[],LOW,名称だけでは初心者向け実用経路を安全に確定できないため未解決。,16,11805,[]
