identity_key,general_path,general_status,general_confidence,token_count
red_armor,CLOTHING/COSTUME,PROPOSED,HIGH,2
red_assault_visor,CLOTHING/COSTUME,PROPOSED,HIGH,3
red_panda_costume,CLOTHING/COSTUME,PROPOSED,HIGH,3
reindeer_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
reisa_(blue_archive)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
reisalin_stout_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
reisen_udongein_inaba_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
reiuji_utsuho_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
rem_(re:zero)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
remilia_scarlet_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
rensouhou-chan_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
resistance_costume_(amphibia),CLOTHING/COSTUME,PROPOSED,MEDIUM,3
revy_(black_lagoon)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
reze_(chainsaw_man)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
rice_shower_(umamusume)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
rio_(blue_archive)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
rizu-kyun_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
ro-500_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
roman_armor,CLOTHING/COSTUME,PROPOSED,HIGH,2
roman_clothes,CLOTHING/COSTUME,PROPOSED,HIGH,2
romeo_montague_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
ronald_mcdonald_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
rosa_(pokemon)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
rosalina_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,2
rose_(blackpink)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
roto_(dq3)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
rouge_the_bat_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
royal_guard_set_(zelda),CLOTHING/COSTUME,PROPOSED,HIGH,4
royal_travel_attire_(zelda),CLOTHING/COSTUME,PROPOSED,HIGH,4
rudolph_the_red_nosed_reindeer_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,6
rukkhadevata_(genshin_impact)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
rumia_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,2
russian_clothes,CLOTHING/COSTUME,PROPOSED,HIGH,2
ryu_(street_fighter)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
ryuuguu_rena_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
ryuujou_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sabaton,CLOTHING/COSTUME,PROPOSED,MEDIUM,1
saber_(fate)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
saber_alter_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
saber_alter_(swimsuit_rider)_(second_ascension)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,7
saber_lily_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sage_(dq3)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sagiri_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sagisawa_fumika_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
saigyouji_yuyuko_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sailor_chibi_moon_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
sailor_jupiter_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sailor_mars_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sailor_mercury_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sailor_moon_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sailor_saturn_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sailor_swimsuit_(idolmaster),CLOTHING/COSTUME,PROPOSED,HIGH,3
sailor_uranus_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sailor_venus_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
saitama_(one-punch_man)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
sakata_gintoki_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sakura_futaba_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sakura_kyoko_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sakura_miko_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sam_porter_bridges_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
samba_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
samidare_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
samus_aran_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
san_(mononoke_hime)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
sanbaka_anniversary_outfit,CLOTHING/COSTUME,PROPOSED,HIGH,3
sans_(undertale)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
santa_cape,CLOTHING/COSTUME,PROPOSED,HIGH,2
santa_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
saori_(blue_archive)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
scale_armor,CLOTHING/COSTUME,PROPOSED,HIGH,2
scamp_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
scathach_(fate)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
school_wear_(idolmaster),CLOTHING/COSTUME,PROPOSED,HIGH,3
scout_(tf2)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
seia_(blue_archive)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
selene_(pokemon)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
self-cosplay,CLOTHING/COSTUME,PROPOSED,HIGH,2
sengoku_nadeko_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sephiroth_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,2
serena_(pokemon)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
serval_(kemono_friends)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
sessyoin_kiara_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shadow_the_hedgehog_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
shameimaru_aya_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shantae_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,2
shark_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
sheep_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
sheet_ghost,CLOTHING/COSTUME,PROPOSED,HIGH,2
shendyt,CLOTHING/COSTUME,PROPOSED,HIGH,1
shenhe_(genshin_impact)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
sherlock_holmes_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sheryl_nome_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shibuya_rin_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shigure_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shigure_kai_ni_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
shigure_kai_san_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
shigure_ui_(vtuber)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
shihakusho,CLOTHING/COSTUME,PROPOSED,HIGH,1
shiki_eiki_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shimakaze_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shimiko_(blue_archive)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
shimizu_hinako_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shinjou_akane_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shinku_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,2
shirai_kuroko_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shirakami_fubuki_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shiranui_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shiratsuyu_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shirogane_noel_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
shiroko_(blue_archive)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
shiromuku,CLOTHING/COSTUME,PROPOSED,HIGH,1
shiroshouzoku,CLOTHING/COSTUME,PROPOSED,HIGH,1
shishimai,CLOTHING/COSTUME,PROPOSED,MEDIUM,1
shishiro_botan_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
showgirl_skirt,CLOTHING/COSTUME,PROPOSED,HIGH,2
shrimp_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
shuten_douji_(fate)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
side-tie_costume,CLOTHING/COSTUME,PROPOSED,HIGH,3
silence_suzuka_(umamusume)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
silver_wolf_(honkai:_star_rail)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,6
simon_(ttgl)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sirius_(azur_lane)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
skadi_(arknights)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
skeleton_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
ski_gear,CLOTHING/COSTUME,PROPOSED,HIGH,2
skin_suit_(stellar_blade),CLOTHING/COSTUME,PROPOSED,HIGH,4
skinsuit,CLOTHING/COSTUME,PROPOSED,HIGH,1
slavic_clothes,CLOTHING/COSTUME,PROPOSED,HIGH,2
smersh,CLOTHING/COSTUME,PROPOSED,HIGH,1
snake_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
snow_white's_queen_(fairy_tale_character)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,7
snow_white_(disney)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
snow_white_(fairy_tale_character)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,6
snowman_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
snowquill_set_(zelda),CLOTHING/COSTUME,PROPOSED,HIGH,3
sol_badguy_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
soldier's_set_(zelda),CLOTHING/COSTUME,PROPOSED,HIGH,3
solid_snake_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
son_goku_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sonic_the_hedgehog_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
sonoda_umi_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sophie_hatter_(howl_no_ugoku_shiro)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,7
sophist's_robe_(ff14),CLOTHING/COSTUME,PROPOSED,HIGH,3
sorceress_(dragon's_crown)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
sothis_(fire_emblem)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
souryuu_asuka_langley_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
spacesuit,CLOTHING/COSTUME,PROPOSED,HIGH,1
sparkle_(honkai:_star_rail)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
special_week_(umamusume)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
spider-gwen_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
spider-man_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
squirrel_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
st._louis_(azur_lane)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
statue_of_the_seven_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
stealth_set_(zelda),CLOTHING/COSTUME,PROPOSED,HIGH,3
stelle_(honkai:_star_rail)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
stocking_(psg)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sua_(alien_stage)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
subcul_jirai,CLOTHING/COSTUME,PROPOSED,MEDIUM,2
suigintou_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,2
suiseiseki_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,2
sun_wukong_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sunna_(zenless_zone_zero)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
super_creek_(umamusume)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
supergirl_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,2
superhero_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
superman_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,2
suzumiya_haruhi_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
suzuya_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
sweety_(zenless_zone_zero)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
switch,CLOTHING/COSTUME,PROPOSED,HIGH,1
switch_(ensemble_stars!),CLOTHING/COSTUME,PROPOSED,HIGH,3
switchblade,CLOTHING/COSTUME,PROPOSED,HIGH,1
sylveon_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,2
synergetic_suit,CLOTHING/COSTUME,PROPOSED,HIGH,2
t-800_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
tactical_maid,CLOTHING/COSTUME,PROPOSED,HIGH,2
tactical_playboy_bunny,CLOTHING/COSTUME,PROPOSED,HIGH,3
tactical_witch,CLOTHING/COSTUME,PROPOSED,HIGH,2
taihou_(azur_lane)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
taihou_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
tail_armor,CLOTHING/COSTUME,PROPOSED,HIGH,2
tailcoat_playboy_bunny,CLOTHING/COSTUME,PROPOSED,HIGH,3
taimanin_suit,CLOTHING/COSTUME,PROPOSED,HIGH,2
takamachi_nanoha_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
takamaki_ann_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
takanashi_kiara_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
takao_(azur_lane)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
takao_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
takarada_rikka_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
tamamo_cat_(fate)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
tamamo_no_mae_(fate)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
tanuki_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
taokaka_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,2
tatara_kogasa_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
tatsuta_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
techpriest,CLOTHING/COSTUME,PROPOSED,HIGH,1
tempura_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
tenjou_utena_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
tenryuu_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
terminator_armor,CLOTHING/COSTUME,PROPOSED,HIGH,2
terra_branford_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
tharja_(fire_emblem)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
theresa_apocalypse_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
thigh_armor,CLOTHING/COSTUME,PROPOSED,HIGH,2
thor_(marvel)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
three-dimensional_maneuver_gear,CLOTHING/COSTUME,PROPOSED,HIGH,4
tifa_lockhart_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
tiger_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
tiki_(young)_(fire_emblem)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
till_(alien_stage)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
toad_(mario)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
toad_armor_(amphibia),CLOTHING/COSTUME,PROPOSED,HIGH,3
tohru_(maidragon)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
tohsaka_rin_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
toki_(blue_archive)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
tokoyami_towa_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
tomato_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
tomoe_mami_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
tone_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
toramaru_shou_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
toyosatomimi_no_miko_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
tracen_ondo_outfit_(umamusume),CLOTHING/COSTUME,PROPOSED,HIGH,4
tracer_(overwatch)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
tree_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
tuxedo_kamen_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
twilight_(spy_x_family)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
two-tone_armor,CLOTHING/COSTUME,PROPOSED,HIGH,3
whale_hat,CLOTHING/COSTUME,PROPOSED,HIGH,2
white_armor,CLOTHING/COSTUME,PROPOSED,HIGH,2
white_bridal_gauntlets,CLOTHING/COSTUME,PROPOSED,HIGH,3
white_mage_(final_fantasy)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
white_rabbit_(alice_in_wonderland)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,6
white_santa_costume,CLOTHING/COSTUME,PROPOSED,HIGH,3
whoop_catsuit,CLOTHING/COSTUME,PROPOSED,HIGH,2
wing_armor,CLOTHING/COSTUME,PROPOSED,HIGH,2
wing_cape,CLOTHING/COSTUME,PROPOSED,HIGH,2
wing_covers,CLOTHING/COSTUME,PROPOSED,HIGH,2
winged_bag,CLOTHING/COSTUME,PROPOSED,HIGH,2
winged_boots,CLOTHING/COSTUME,PROPOSED,HIGH,2
winged_gloves,CLOTHING/COSTUME,PROPOSED,HIGH,2
winged_hat,CLOTHING/COSTUME,PROPOSED,HIGH,2
winged_headphones,CLOTHING/COSTUME,PROPOSED,HIGH,2
winged_headwear,CLOTHING/COSTUME,PROPOSED,HIGH,2
winged_helmet,CLOTHING/COSTUME,PROPOSED,HIGH,2
winged_sandals,CLOTHING/COSTUME,PROPOSED,HIGH,2
winged_shoes,CLOTHING/COSTUME,PROPOSED,HIGH,2
witch_(fire_emblem_fates)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
witch_hat,CLOTHING/COSTUME,PROPOSED,HIGH,2
wizard_hat,CLOTHING/COSTUME,PROPOSED,HIGH,2
wo-class_aircraft_carrier_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
wolf_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
wolf_hat,CLOTHING/COSTUME,PROPOSED,HIGH,2
wolf_head,CLOTHING/COSTUME,PROPOSED,MEDIUM,2
wolf_hood,CLOTHING/COSTUME,PROPOSED,HIGH,2
wolf_mask,CLOTHING/COSTUME,PROPOSED,HIGH,2
wolf_pelt,CLOTHING/COSTUME,PROPOSED,MEDIUM,2
wonder_woman_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
wraith_(apex_legends)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
wrestling_outfit,CLOTHING/COSTUME,PROPOSED,HIGH,2
xingchen_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,2
yae_miko_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yagokoro_eirin_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yakumo_ran_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yakumo_yukari_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yamamura_sadako_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yamato_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yasaka_kanako_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yazawa_nico_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yd_dancer_outfit,CLOTHING/COSTUME,PROPOSED,MEDIUM,3
yelan_(genshin_impact)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
yellow_armor,CLOTHING/COSTUME,PROPOSED,HIGH,2
yellow_assault_visor,CLOTHING/COSTUME,PROPOSED,HIGH,3
yellow_bridal_gauntlets,CLOTHING/COSTUME,PROPOSED,HIGH,3
yellow_gauntlets,CLOTHING/COSTUME,PROPOSED,HIGH,2
yoko_littner_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yor_briar_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yoshida_yuuko_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yuanlingpao,CLOTHING/COSTUME,PROPOSED,MEDIUM,1
yuffie_kisaragi_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yui_(princess_connect!)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
yukata,CLOTHING/COSTUME,PROPOSED,HIGH,1
yukikaze_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yuna_(ff10)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yuntouxie,CLOTHING/COSTUME,PROPOSED,MEDIUM,1
yuubari_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yuudachi_kai_ni_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
yuugumo_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
yuuka_(blue_archive)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
yuuki_makoto_(persona_3)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
yuzuki_yukari_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
z1_leberecht_maass_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
z3_max_schultz_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,5
zenryoku_cheerleader_(idolmaster),CLOTHING/COSTUME,PROPOSED,MEDIUM,3
zentai,CLOTHING/COSTUME,PROPOSED,HIGH,1
zero_(code_geass)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,4
zero_suit,CLOTHING/COSTUME,PROPOSED,HIGH,2
zero_two_(darling_in_the_franxx)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,7
zidane_tribal_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
zinogre_(armor),CLOTHING/COSTUME,PROPOSED,HIGH,2
zombie_costume,CLOTHING/COSTUME,PROPOSED,HIGH,2
zora_set_(zelda),CLOTHING/COSTUME,PROPOSED,MEDIUM,3
zuikaku_(kancolle)_(cosplay),CLOTHING/COSTUME,PROPOSED,HIGH,3
3dio,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
5-string_bass_guitar,OBJECT_PROP/DAILY,PROPOSED,HIGH,4
7-string_guitar,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
8-ball,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
?_block,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
abacus,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
ability_card_(touhou),OBJECT_PROP/DAILY,PROPOSED,HIGH,3
accordion,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
ace_(playing_card),OBJECT_PROP/DAILY,PROPOSED,HIGH,3
ace_of_clubs,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
ace_of_diamonds,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
ace_of_hearts,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
ace_of_spades,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
acoustic_guitar,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
acrylic_stand_(object),OBJECT_PROP/DAILY,PROPOSED,HIGH,3
action_camera,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
action_figure,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
adjustable_wrench,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
advent_card,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
advent_deck,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
aerial_hoop,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
air_conditioner,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
air_mattress,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
air_pump,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
airbrush,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
airpods,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,1
akabeko,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,1
akasha_terminal,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
akg_k-series_headphones,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,4
akira_movie_poster,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,3
alarm_clock,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
alarm_siren,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
alcohol_burner,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
alto_saxophone,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
american_football_(object),OBJECT_PROP/DAILY,PROPOSED,HIGH,3
amiibo,OBJECT_PROP/DAILY,PROPOSED,HIGH,1
amplifier,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,1
amulet,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,1
amusphere,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,1
analog_clock,OBJECT_PROP/DAILY,PROPOSED,HIGH,2
anatomical_model,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,2
andon,OBJECT_PROP/DAILY,PROPOSED,MEDIUM,1
animal-shaped_balloon,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
animal-shaped_pillow,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
animal-themed_umbrella,OBJECT_PROP/DAILY,PROPOSED,HIGH,3
