canonical_tag,v2_home,v2_resolution_route,authority_scope,authority_type,source_provenance,evidence_url,evidence_claim,family,base_character,pre_repair_rejection_reason,primary_migration_loss_reason,repair_status,current_v3_rejection_reason,difference_class,v3_home,evidence_path
junyou_(azur_lane),azur_lane,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,azur_lane,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,azur_lane,"[{""home"":""azur_lane"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-d7b00039c3315d97a50e2b3e"",""ev3-e1e539e304b89721cf84d557""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""junyou_(azur_lane)"",""object_key"":""azur_lane"",""evidence_id"":""ev3-d7b00039c3315d97a50e2b3e""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""azur_lane"",""object_key"":""azur_lane"",""evidence_id"":""ev3-e1e539e304b89721cf84d557""}]}]"
jupiter_(pokemon),pokemon,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,pokemon,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,pokemon,"[{""home"":""pokemon"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-d6bc784fdb4b462bad145ca4"",""ev3-2f4019a15e26846d874d27ae""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""jupiter_(pokemon)"",""object_key"":""pokemon"",""evidence_id"":""ev3-d6bc784fdb4b462bad145ca4""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""pokemon"",""object_key"":""pokemon"",""evidence_id"":""ev3-2f4019a15e26846d874d27ae""}]}]"
juri_(blue_archive),blue_archive,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,blue_archive,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,blue_archive,"[{""home"":""blue_archive"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-0c38b77c9c3cfeb91935fe88"",""ev3-1f7dc210668ab84307909189""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""juri_(blue_archive)"",""object_key"":""blue_archive"",""evidence_id"":""ev3-0c38b77c9c3cfeb91935fe88""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""blue_archive"",""object_key"":""blue_archive"",""evidence_id"":""ev3-1f7dc210668ab84307909189""}]}]"
justia_(brown_dust),brown_dust,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://www.browndust2.com/,Reviewed reusable qualifier-family authority,brown_dust,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,brown_dust,"[{""home"":""brown_dust"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-b23f2ed606ef0b743a64b75c"",""ev3-58f048ebb5561c5a635564ac""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""justia_(brown_dust)"",""object_key"":""brown_dust"",""evidence_id"":""ev3-b23f2ed606ef0b743a64b75c""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""brown_dust"",""object_key"":""brown_dust"",""evidence_id"":""ev3-58f048ebb5561c5a635564ac""}]}]"
justice_(guilty_gear),guilty_gear,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://www.guiltygear.com/ggst/sw/jp/,Reviewed reusable qualifier-family authority,guilty_gear,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,guilty_gear,"[{""home"":""guilty_gear"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-2c2031972b408bf98e55a7fd"",""ev3-594568228b10e2a45cf33670""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""justice_(guilty_gear)"",""object_key"":""guilty_gear"",""evidence_id"":""ev3-2c2031972b408bf98e55a7fd""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""guilty_gear"",""object_key"":""guilty_gear"",""evidence_id"":""ev3-594568228b10e2a45cf33670""}]}]"
justice_(helltaker),helltaker,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,helltaker,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,helltaker,"[{""home"":""helltaker"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-a65fe7fdb0e7327cd6ace663"",""ev3-5dcbb3d595505e3e2ab9cd42""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""justice_(helltaker)"",""object_key"":""helltaker"",""evidence_id"":""ev3-a65fe7fdb0e7327cd6ace663""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""helltaker"",""object_key"":""helltaker"",""evidence_id"":""ev3-5dcbb3d595505e3e2ab9cd42""}]}]"
justice_task_force_member_(blue_archive),blue_archive,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,blue_archive,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,blue_archive,"[{""home"":""blue_archive"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-170db55bdbba6b44bc23ad90"",""ev3-1f7dc210668ab84307909189""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""justice_task_force_member_(blue_archive)"",""object_key"":""blue_archive"",""evidence_id"":""ev3-170db55bdbba6b44bc23ad90""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""blue_archive"",""object_key"":""blue_archive"",""evidence_id"":""ev3-1f7dc210668ab84307909189""}]}]"
justin_(grandia),grandia,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,grandia,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,grandia,"[{""home"":""grandia"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-43d75b2fccff8904bdfaa6f0"",""ev3-888eb01a980d4bb057eb19f2""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""justin_(grandia)"",""object_key"":""grandia"",""evidence_id"":""ev3-43d75b2fccff8904bdfaa6f0""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""grandia"",""object_key"":""grandia"",""evidence_id"":""ev3-888eb01a980d4bb057eb19f2""}]}]"
justina_follower_(blue_archive),blue_archive,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,blue_archive,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,blue_archive,"[{""home"":""blue_archive"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-5bd6a322345ceae8342b4a8c"",""ev3-1f7dc210668ab84307909189""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""justina_follower_(blue_archive)"",""object_key"":""blue_archive"",""evidence_id"":""ev3-5bd6a322345ceae8342b4a8c""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""blue_archive"",""object_key"":""blue_archive"",""evidence_id"":""ev3-1f7dc210668ab84307909189""}]}]"
justine_(persona_5),persona_5,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,persona_5,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,persona_5,"[{""home"":""persona_5"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-02ad92d86c259f66cee9dc6e"",""ev3-cc7b0c4180c509f2be8399c8""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""justine_(persona_5)"",""object_key"":""persona_5"",""evidence_id"":""ev3-02ad92d86c259f66cee9dc6e""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""persona_5"",""object_key"":""persona_5"",""evidence_id"":""ev3-cc7b0c4180c509f2be8399c8""}]}]"
juusha_(juusha-chan_to_yaya_zannen_na_yuusha_no_hanashi),juusha-chan_to_yaya_zannen_na_yuusha_no_hanashi,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,juusha-chan_to_yaya_zannen_na_yuusha_no_hanashi,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,juusha-chan_to_yaya_zannen_na_yuusha_no_hanashi,"[{""home"":""juusha-chan_to_yaya_zannen_na_yuusha_no_hanashi"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-772cdb00d20d9cb291e51c25"",""ev3-08aafe3f59a37ce446f5396f""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""juusha_(juusha-chan_to_yaya_zannen_na_yuusha_no_hanashi)"",""object_key"":""juusha-chan_to_yaya_zannen_na_yuusha_no_hanashi"",""evidence_id"":""ev3-772cdb00d20d9cb291e51c25""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""juusha-chan_to_yaya_zannen_na_yuusha_no_hanashi"",""object_key"":""juusha-chan_to_yaya_zannen_na_yuusha_no_hanashi"",""evidence_id"":""ev3-08aafe3f59a37ce446f5396f""}]}]"
jyahnar_(honkai_gakuen),honkai_gakuen,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,honkai_gakuen,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,honkai_gakuen,"[{""home"":""honkai_gakuen"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-f235fa70fc9b7e8da38c843c"",""ev3-719ea7fbbadfb0122f529cbf""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""jyahnar_(honkai_gakuen)"",""object_key"":""honkai_gakuen"",""evidence_id"":""ev3-f235fa70fc9b7e8da38c843c""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""honkai_gakuen"",""object_key"":""honkai_gakuen"",""evidence_id"":""ev3-719ea7fbbadfb0122f529cbf""}]}]"
jyushiko_(osomatsu-san),osomatsu-san,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,osomatsu-san,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,osomatsu-san,"[{""home"":""osomatsu-san"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-b879e641b0a94761ddec4579"",""ev3-21f5919ff2540ad8679a1b5c""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""jyushiko_(osomatsu-san)"",""object_key"":""osomatsu-san"",""evidence_id"":""ev3-b879e641b0a94761ddec4579""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""osomatsu-san"",""object_key"":""osomatsu-san"",""evidence_id"":""ev3-21f5919ff2540ad8679a1b5c""}]}]"
k'sante_(league),league_of_legends,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://www.leagueoflegends.com/ja-jp/champions/,Reviewed reusable qualifier-family authority,league,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,league_of_legends,"[{""home"":""league_of_legends"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-954aa2aba14178f73e6b7390"",""ev3-864dd737a9c334e74de05c29""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""k'sante_(league)"",""object_key"":""league"",""evidence_id"":""ev3-954aa2aba14178f73e6b7390""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""league"",""object_key"":""league_of_legends"",""evidence_id"":""ev3-864dd737a9c334e74de05c29""}]}]"
k.k._slider_(animal_crossing),animal_crossing,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://www.nintendo.com/jp/character/mori/index.html,Reviewed reusable qualifier-family authority,animal_crossing,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,animal_crossing,"[{""home"":""animal_crossing"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-b6f77ee0b7679e0250a19fe9"",""ev3-b633a07d1f420cca24880260""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""k.k._slider_(animal_crossing)"",""object_key"":""animal_crossing"",""evidence_id"":""ev3-b6f77ee0b7679e0250a19fe9""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""animal_crossing"",""object_key"":""animal_crossing"",""evidence_id"":""ev3-b633a07d1f420cca24880260""}]}]"
k.s.miracle_(umamusume),umamusume,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,umamusume,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,umamusume,"[{""home"":""umamusume"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-743b38656bf9d1166e4ba359"",""ev3-8b9ad4732d6543192a33f3da""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""k.s.miracle_(umamusume)"",""object_key"":""umamusume"",""evidence_id"":""ev3-743b38656bf9d1166e4ba359""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""umamusume"",""object_key"":""umamusume"",""evidence_id"":""ev3-8b9ad4732d6543192a33f3da""}]}]"
k11_(girls'_frontline),girls'_frontline,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,girls'_frontline,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,girls'_frontline,"[{""home"":""girls'_frontline"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-e62a6423287fa93a253b474d"",""ev3-2979ddebbb9bc103b48fee7a""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""k11_(girls'_frontline)"",""object_key"":""girls'_frontline"",""evidence_id"":""ev3-e62a6423287fa93a253b474d""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""girls'_frontline"",""object_key"":""girls'_frontline"",""evidence_id"":""ev3-2979ddebbb9bc103b48fee7a""}]}]"
k2_(girls'_frontline),girls'_frontline,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,girls'_frontline,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,girls'_frontline,"[{""home"":""girls'_frontline"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-53e579ab59ac7312b8161646"",""ev3-2979ddebbb9bc103b48fee7a""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""k2_(girls'_frontline)"",""object_key"":""girls'_frontline"",""evidence_id"":""ev3-53e579ab59ac7312b8161646""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""girls'_frontline"",""object_key"":""girls'_frontline"",""evidence_id"":""ev3-2979ddebbb9bc103b48fee7a""}]}]"
k3_(girls'_frontline),girls'_frontline,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,girls'_frontline,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,girls'_frontline,"[{""home"":""girls'_frontline"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-58a9d61bf2e304e95ea6ae4d"",""ev3-2979ddebbb9bc103b48fee7a""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""k3_(girls'_frontline)"",""object_key"":""girls'_frontline"",""evidence_id"":""ev3-58a9d61bf2e304e95ea6ae4d""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""girls'_frontline"",""object_key"":""girls'_frontline"",""evidence_id"":""ev3-2979ddebbb9bc103b48fee7a""}]}]"
k5_(girls'_frontline),girls'_frontline,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,girls'_frontline,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,girls'_frontline,"[{""home"":""girls'_frontline"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-6b9723401320c904ad4c80c7"",""ev3-2979ddebbb9bc103b48fee7a""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""k5_(girls'_frontline)"",""object_key"":""girls'_frontline"",""evidence_id"":""ev3-6b9723401320c904ad4c80c7""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""girls'_frontline"",""object_key"":""girls'_frontline"",""evidence_id"":""ev3-2979ddebbb9bc103b48fee7a""}]}]"
k_(blade_runner_2049),blade_runner_2049,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,blade_runner_2049,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,blade_runner_2049,"[{""home"":""blade_runner_2049"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-42c662e51b4f2601ca0e8444"",""ev3-50e1536c818e233a8ca64f7c""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""k_(blade_runner_2049)"",""object_key"":""blade_runner_2049"",""evidence_id"":""ev3-42c662e51b4f2601ca0e8444""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""blade_runner_2049"",""object_key"":""blade_runner_2049"",""evidence_id"":""ev3-50e1536c818e233a8ca64f7c""}]}]"
k_(nikke),goddess_of_victory:_nikke,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv,https://nikke-en.com/,Reviewed reusable qualifier-family authority,nikke,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,goddess_of_victory:_nikke,"[{""home"":""goddess_of_victory:_nikke"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-4aa84dfa2276c36ab552cc36"",""ev3-58bdc8aaa4b6baf046059ed1""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""k_(nikke)"",""object_key"":""nikke"",""evidence_id"":""ev3-4aa84dfa2276c36ab552cc36""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""nikke"",""object_key"":""goddess_of_victory:_nikke"",""evidence_id"":""ev3-58bdc8aaa4b6baf046059ed1""}]}]"
k_k_(deltarune),deltarune,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://deltarune.com/,Reviewed reusable qualifier-family authority,deltarune,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,deltarune,"[{""home"":""deltarune"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-7f54f3a26ef7f37de870898e"",""ev3-ddbe853451a1f6ae6018294b""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""k_k_(deltarune)"",""object_key"":""deltarune"",""evidence_id"":""ev3-7f54f3a26ef7f37de870898e""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""deltarune"",""object_key"":""deltarune"",""evidence_id"":""ev3-ddbe853451a1f6ae6018294b""}]}]"
kaban_(kemono_friends),kemono_friends,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv,https://kemono-friends.jp/,Reviewed reusable qualifier-family authority,kemono_friends,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,kemono_friends,"[{""home"":""kemono_friends"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-b9fcf6fd90cc0d6fbdd6653c"",""ev3-4911768f434027147c9ca2a9""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""kaban_(kemono_friends)"",""object_key"":""kemono_friends"",""evidence_id"":""ev3-b9fcf6fd90cc0d6fbdd6653c""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""kemono_friends"",""object_key"":""kemono_friends"",""evidence_id"":""ev3-4911768f434027147c9ca2a9""}]}]"
