unit_id,member_ids_sha256,classification,examined_paths,candidate_roots,rejection_reason,terminal_reason
ru3-4aad20a8e0c4d9dafc14,073b97852f19830453415766073cc0d11aae43115a17d6fb4d08ae7d833e0237,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""sanoba_witch""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-1fcb540fee365dbd70bf,c9ebb69842379ab3bf52fbf2b509ac190a003393feb00df49161c2d4a10e2b44,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""sanrio""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-ed76b444c839099d0143,b0ecf3b020ce0a24157932479db8fe8853390c3830f95e6c857950ab2a67eb5c,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""sansha_san'you""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a9d0c110d56c29040ded,c68e36eebab1d2112fa106c6220a50c97b107e1867db74ae4d1e607b7504a123,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""sarazanmai""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-9cd51f4965ba3a1e8279,5b024677af4a5b5359b3984c5ab84e541d4e0311878a9650fbef7e02533024fc,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""saru_getchu""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-16f80f30be393f21c451,d746f7c5fc3d4a5f41ffafa66cf87f41b1b4a10788a4182c34fb8d404a0929bb,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""sasaki_to_miyano""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-531929fe8ad4e0636c22,00c9b6143104f9bafca605dd058a2c8c0e5f1ca40bfb11e55228101dbf7c50f5,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""sasayaku_you_ni_koi_wo_utau""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-49e357dc41e958d8e1ea,d7249e6d330f6dea7b3ef34686807aedcb9a07f6b52c534d7e1c05ab9973079d,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""satsuriku_no_tenshi""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-d887ea6492540133e583,f4380203120173aaeff245a92b274c8d8330f1c90ebfd8d55bce0bb39e83ae32,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""sawaranaide_kotesashi-kun""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-348824b80489a1f9e70b,75ab4125aa8e37f1e2673210168f09d16b5aff81dad5fa762940d1d959cd3744,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""saya_no_uta""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-3e45b9a60d68ee67cd39,a44b9d0e24bae5f029651afcd2a9a508335717e022e19b7b79f2a3437b666f2e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""sayonara_lara""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a72cee59fdcb2b77f9a6,844857b18072b1f33562fe58a5a2fbcfd391e1335a4f4cd97830b45911873819,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""sayonara_wo_oshiete""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a00571916ea62a2203d6,d2eccacd3b9283f8f55b642a0cabd6d02c565c3c0fc62023c833d3912df698e5,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""sayonara_zetsubou_sensei""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-618fb43bbf5aa1b56b60,c3701bab47a9e42b3642bdd703847c0e5d873cbaf4607c0efe388d76e26c64ca,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""scarz""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-4ab4b43ed694d015d2b6,3cf35c4645504a543b33e93d4cbaa12cd09f47e6d224cb3e1acd0917c7d2ae35,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""school_days""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-e41610362d78958c384c,056e9963504238d520179728150037444ee7a106d4f4000861c1037136e6c5f8,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""school_girl_strikers""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-d88cbe63078f55bf3392,0218d1d3cc75ad937436ba73a56fc424ef8dbefac514fffc574ab30b94c8a57a,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""school_rumble""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-35a7ffcddb1020b1d1bc,0bcb8577e4b3567b8b737a6a82bbf0bba202e1d301e85ffeabd3831365561de4,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""school_star_dream!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-23e20cf647f5df255fc3,b12d530695311e51f928f42345577c8a5a25b25162b6b8e9379c440d315973ba,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""science_adventure""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-5315447fc2092b733ac3,803c8e3adc679e3709a606f495dd0176c5ff9558c7df73a83a20fccf6e262aaa,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""scooby-doo_(series)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-10872422cf5adf729c5e,e82392a2dad23771bf6a7d976d027cb445eba20f3d667337fc532c9c932996ec,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""scott_pilgrim_(series)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-d64ed34b352154fa2584,68d01dd00dfd2490cd0294ab123d4ec2f7cbf95da9ccbbf5799c9a6a1941b7d6,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""scp_foundation""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-0125919230bf2e6472e2,f7e8c8aa41e70a210164b3228065a2a09af4c8b55e4efc9f38cc481762b9506f,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""scream_(movie)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-1a52a9334e640aaf1f4e,75770015a8dd1f84b92ab7f6dc8a76fdb607d409365c0763036533e072b7cdb6,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""scryed""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-45e3e96036f91e5904e2,5eeeb9734318da198ab25962cdd7aa88708ee4ce17f3d327a8a4637f72a89ef4,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""searching_for_a_world_that_doesn't_exist""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-698321fbb69fe0fc31a3,46a3a43467327805816234ffc230a3b9ac824d8d532f6214ab4293ab73c74458,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""sefri_no_ichihara_ga_nigashite_kurenai""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-631caeda5af85fe70425,1f1b63c5dd27181c303bdcd6730947939be3ab650d88d39b2c880b4847005061,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""sei_ni_utokatta_watashi_wa_kurasu_no_danshi_to_ooo_shite_shimaimashita""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-4fb8eb735d1595b41ae0,8fd7f70a717c58569a2316b724f874d12ae57372a5a14fa767508e6ff30f2a2e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seihantai_na_kimi_to_boku""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-953f8ef65cd028ba1c2f,a4be646f4cb8281b36e3c3a0c63653c5187bbf1760630b47bf6c1d76442fa1e1,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seihou""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-1d221f8e509ee930c388,13aaa2082e38e51b8c53e14be53e07f4885a71116a61caf0138bd0fbd1a15dba,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seikai_no_senki""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-207d147f730ff8d92625,e92d2584ad6c531c8f7534082616602a8355adb75cff91a32210bcc8436232c7,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seiken_densetsu""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-97536b6f1b800f7ef13f,226551eb626cb0646e1c6faa35a5d453b7fd33cf81320a86c1ba136d10a1c86a,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seiken_gakuin_no_maken_tsukai""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-bf707821fcd4f145ff6c,29c9ea5ecffa7ea442849ae53cdcf6dfd8949bce161c9a715b77cbff68376291,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seiken_no_blacksmith""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-44dcdb3f3dcabc355e70,c1cf945278f5d01bda8e7e4dad4e2a13c6b5b9cc621aa8e832b8bd66c9e341b1,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seikimatsu_occult_gakuin""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a82a9c132972d84c56de,dbc7c1a7dc6c359e3f102ac0ecb9fb0bddd89e1d673adabaced2dac78c9abdba,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seikon_no_qwaser""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-ad23a1be692ca1576eb1,f27b3c36d769b5a55fafdb1c4662be93d45bfa4e484bc9a1e502978537d80aa8,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seimetsu_reiki_etherea""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-8e4443c3b0a4db08e246,dba0cc65f80cdc9c4e5c7b163e963d76231cc281e1558582802dba145a503cab,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seirei_gensouki""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-ccdef1548edf27c3358a,5c2edfc092fb0a3329a26e9efb8a1e66eb7ff629d7126278461fa3a45a837624,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seirei_tsukai_no_blade_dance""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-ffb1a8591cf2f254d8d5,5203056757deca707b5a79bbe3a176b8b25291febd0ca0f5e3e902f0162347b2,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seiren""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a9984b6b88cccd7d1e68,ca7359dc9fe59d2c2f2229494b3da2222b16157bf47e0ebc3ecd5769f2b9b8a2,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seisenki_valkyrie_sisters""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-b8077bfe72526f754c20,4526bc5f9735400700f1a09dd7a6472dd9b29e628510272c130b9b54adf92259,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seisenshi_dunbine""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-50a6e6c406a6c24976a4,79f0982bda4deb2fe633f7f56705be73c30d99b1e4080cc77b6a8cf2108c642a,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seishun_buta_yarou""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-8f142db6991f8802f067,5f9d44c72891ffed51a909849fe9eef890197ed64daf95dded20011230f8eb8e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seito_kaichou_hikaru""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-991087f54bbd42a56090,22c077427b816e94b925e339f0f723eb10ec041c68016ecaea4d373259d849af,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""seitokai_ni_mo_ana_wa_aru!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
