identity_key,general_path,cluster_key,old_lex_flags,redteam_flags,candidate_state,v10_boundary_flags,v10_state
motion_slit,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
mourning,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
mouse_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
movie_poster_(medium),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
movie_reference,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
moving_background,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
multicolored_border,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
multicolored_polka_dots,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
multiple_4koma,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
multiple_crossover,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
multiple_expressions,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
multiple_forms,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
multiple_fusions,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
multiple_monochrome,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
multiple_style_parody,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
multiple_theme_colors,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
mundane_made_awesome,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
mural,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
muscle_awe,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
muscle_envy,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
mushroom_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
musical_note_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
musical_staff_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
mustache_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
muted_colors,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nagai_gou_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nagano_(grayparka)_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nai_ga_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nakaue_shigehisa_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nakayama_tooru_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
namori_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
narcissism,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
narrative_formation,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nausea,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
neapolitan_palette,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nejikirio_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nemlei_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nervous,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nervous_smile,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nervous_sweating,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
newtype_flash,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
night_vision_effect,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nihonga,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nipa~,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
no_image,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
no_lineart,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
no_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
no_reflection,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nomura_tetsuya_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
norwegian_flag_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nose_blush,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nose_bubble,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nosebleed,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
not_afraid_anymore,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
novel_cover,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
novelty_censor,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
null_focus,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
number_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nyan,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nyanpassu~,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nyantcha_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
nyoro~n,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
o3o,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
o_o,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
o_x,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
obata_takeshi_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
object_focus,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
obscured,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
occluder,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
ocelot_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
octagon,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
octagram,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
octopus_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
oda_eiichirou_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
oekaki,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
official_alternate_color,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
official_alternate_eye_color,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
official_alternate_hair_color,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
official_alternate_hairstyle,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
official_alternate_skin_color,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
official_art_inset,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
official_style,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
ohhoai,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
ohisashiburi_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
ohogao,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
okawaii_koto,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
omocat_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
onigiri_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
onono_imoko_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
opening_eyes,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
optical_camouflage,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
optical_illusion,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
orange_border,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
orange_outline,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
orange_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
orange_streaks,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
orange_theme,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
orange_trim,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
organic,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
ornate_border,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
other_focus,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
otomad,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
out_of_character,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
out_of_frame,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
outer_glow,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
outfit_connection,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
outline,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
outside_border,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
oval,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
oval_background,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
oval_border,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
overexposure,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
overflowing,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
overlapped_images,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
overlighting,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
oversplit,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
pain,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
paint,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
paint_can,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
paint_in_hair,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
paint_palette,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
paint_splatter,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
paint_stains,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
paint_tube,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
paintball,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
paintbrush,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
paintbrush_rack,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
painterly,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
painting_(object),EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
painttool_sai,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
paisley,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
pale_colors,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
palm_tree_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
panda_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
panicking,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
