row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,audit_bucket,impact_tier,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top1,related_copyright_top1_coverage,family_base_canonical,family_base_display_ja
I70-015132,emiya_shirou_(prisma_illya),164,美遊兄,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,美遊兄,,fate_(series),1.0,emiya_shirou,衛宮士郎
I70-015179,tifa_lockhart_(lifeguard),164,ライフガードスタイル,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ライフガードスタイル,,final_fantasy,1.0,tifa_lockhart,ティファ・ロックハート
I70-015410,chronoa_(dragon_ball),160,クロノア,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | CHARACTER_NO_COPYRIGHT_CONTEXT | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,,,,,クロノア,,,,,
I70-015480,hatsune_miku_(honey_whip),159,ハニーウィップ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,honey_whip_(module),honey whip (module),,,ハニーウィップ,,vocaloid,1.0,hatsune_miku,初音ミク
I70-015512,theresa_apocalypse_(celestial_hymn),159,神恩颂歌,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,神恩颂歌,,honkai_(series),1.0,theresa_apocalypse,テレサ・アポカリプス
I70-015604,ganaha_hibiki_(beyond_the_vibes),157,ビヨンドザバイブス,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,beyond_the_vibes_(idolmaster),beyond the vibes (idolmaster),,,ビヨンドザバイブス,,idolmaster,1.0,ganaha_hibiki,我那覇響
I70-015815,minior_(yellow_core),155,きいろのコア,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,きいろのコア,,pokemon,1.0,minior,メテノ
I70-015919,waver_velvet_(sensha_otoko),154,ウェイバーベルベット,ウェイバーベルベット（センシャオトコ）,single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ウェイバーベルベット（センシャオトコ）,,fate_(series),1.0,waver_velvet,ウェイバー・ベルベット
I70-015966,raiden_mei_(orochi_cuirass),153,鬼胄蛇影,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,鬼胄蛇影,,honkai_(series),1.0,raiden_mei,雷電芽衣
I70-016035,matou_sakura_(fate/extra),152,間桐サクラ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,間桐サクラ,,fate_(series),1.0,matou_sakura,間桐桜
I70-016094,fluttershy_(equestria_girls),151,フラタシャイ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,フラタシャイ,,my_little_pony,1.0,fluttershy,フラッターシャイ
I70-016348,ivan_(zombie_stage),148,イヴァン,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | CHARACTER_NO_COPYRIGHT_CONTEXT | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,,,,,イヴァン,,,,,
I70-016514,kamen_rider_double_(cyclonejoker),146,サイクロンジョーカー,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,サイクロンジョーカー,,kamen_rider,1.0,kamen_rider_double,仮面ライダーW
I70-016557,snowshine_(arknights),146,スノーシャイン,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,aurora_(arknights:_endfield),aurora (arknights: endfield),,,スノーシャイン,,arknights,1.0,,
I70-016620,meloetta_(pirouette),145,ステップフォルム,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ステップフォルム,,pokemon,1.0,meloetta,メロエッタ
I70-016652,tifa_lockhart_(fairy_of_the_holy_flame),145,聖火の精のドレス,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,聖火の精のドレス,,final_fantasy,1.0,tifa_lockhart,ティファ・ロックハート
I70-016796,otonashi_ayana,143,音無彩名,,single Japanese candidate with no conflicting evidence,DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,,,,,音無彩名,,tsui_no_sora,0.513761,,
I70-016862,leib_(housamo),142,レイヴ先輩,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,レイヴ先輩,,tokyo_afterschool_summoners,1.0,,
I70-017270,kamen_rider_agito_(ground_form),137,グランドフォーム,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,グランドフォーム,,kamen_rider,1.0,kamen_rider_agito,仮面ライダーアギト
I70-017461,deoxys_(attack),135,アタックフォルム,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,アタックフォルム,,pokemon,1.0,deoxys,デオキシス
I70-017566,cynthia_(sygna_suit)_(renegade)_(pokemon),134,マジコスシロナ_(アナザー),,selected from contextual Japanese search evidence,RAW_TAG_SYNTAX_IN_DISPLAY,ACCEPTED_RISK,REST,,,,マジコスシロナ_(アナザー),,,pokemon,1.0,cynthia_(pokemon),シロナ（ポケモン）
I70-017887,carol_(skullgirls),131,キャロル,キャロル（スカルガールズ）,single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,キャロル（スカルガールズ）,,skullgirls,1.0,,
I70-018198,sleepy_mita_(miside),129,眠いミタ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,眠いミタ,,miside,1.0,,
I70-018806,kaguya_hime,123,かぐや姫,,single Japanese candidate with no conflicting evidence,DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,,,,,かぐや姫,,taketori_monogatari,0.794872,,
I70-018972,amami_haruka_(idolmaster_xenoglossia),121,ゼノ春香,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ゼノ春香,,idolmaster,1.0,amami_haruka,天海春香
I70-019519,pirate_(sekaiju),117,パイレーツ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,buccaneer_(sekaiju),buccaneer (sekaiju),,,パイレーツ,,sekaiju_no_meikyuu,1.0,,
I70-019661,takenaka_hanbee_(oda_nobuna_no_yabou),116,竹中半兵衛,竹中半兵衛(織田信奈の野望),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_CLEAN_SAMPLE,REST,takenaka_hanbei_(oda_nobuna_no_yabou),takenaka hanbei (oda nobuna no yabou),,,竹中半兵衛(織田信奈の野望),,oda_nobuna_no_yabou,1.0,,
I70-020156,orishima_kei,112,織島_慶,,single Japanese candidate with no conflicting evidence,RAW_TAG_SYNTAX_IN_DISPLAY,ACCEPTED_RISK,REST,,,,,織島_慶,,original,0.982143,,
I70-021943,glasgow_(azur_lane),100,グラスゴー,グラスゴー(アズールレーン),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,グラスゴー(アズールレーン),,azur_lane,1.0,,
I70-022779,pulcinella_(genshin_impact),95,プルチネッラ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,プルチネッラ,,genshin_impact,1.0,,
I70-023262,kagamine_rin_(roshin_yuukai),92,カガミン・リン,カガミン・リン（ロシン・ユウカイ）,single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,"kagamine_rin_(roshin_yukai),kagamine_rin_(meltdown)",kagamine rin (meltdown) | kagamine rin (roshin yukai),,,カガミン・リン（ロシン・ユウカイ）,,vocaloid,1.0,kagamine_rin,鏡音リン
I70-023299,nagomi_(blue_archive),92,五百雀ナゴミ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,五百雀ナゴミ,,blue_archive,1.0,,
I70-025198,yurisaki_mika_(maimai),83,百合咲ミカ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,百合咲ミカ,,maimai_(game),1.0,,
I70-025347,patrasche_(re:zero),82,パトラッシュ,パトラッシュ(リゼロ),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,パトラッシュ(リゼロ),,re:zero_kara_hajimeru_isekai_seikatsu,1.0,,
I70-025609,vector_(yu-gi-oh!),81,ベクター,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,ベクター,,yu-gi-oh!,1.0,,
I70-026033,saion-ji_enju,79,さいおんじ_えんじゅ,,single Japanese candidate with no conflicting evidence,RAW_TAG_SYNTAX_IN_DISPLAY,ACCEPTED_RISK,REST,,,,,さいおんじ_えんじゅ,,moe!_ninja_girls,1.0,,
I70-026147,dragon_knight_(dota),78,ドラゴンナイト,ドラゴンナイト（ドータ）,single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_CLEAN_SAMPLE,REST,davion_(dota:dragon's_blood),davion (dota:dragon's blood),,,ドラゴンナイト（ドータ）,,dota_(series),1.0,,
I70-026233,morishima_hodaka_(tenki_no_ko),78,森嶋帆高,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,morisaki_hotaka,morisaki hotaka,,,森嶋帆高,,tenki_no_ko,1.0,,
I70-027464,loch_ness_monster,73,ネッシー,,single Japanese candidate with no conflicting evidence,DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,nessie_(cryptid),nessie (cryptid),,,ネッシー,,touhou,0.343284,,
I70-027696,lyra_(sygna_suit)_(pokemon),72,マジコスコトネ,,Japanese Pokemon form/name candidate consistent with franchise context,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,マジコスコトネ,,pokemon,1.0,lyra_(pokemon),コトネ
I70-027849,banshee_(last_origin),71,A-87バンシー,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,a-87_banshee,a-87 banshee,,,A-87バンシー,,last_origin,1.0,,
I70-029881,death_knight_(warcraft),64,デスナイト,デスナイト（ウォークラフト）,single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,デスナイト（ウォークラフト）,,warcraft,0.93617,,
I70-030246,dr._weil_(mega_man),63,ドクターバイル,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,dr_vile,dr vile,,,ドクターバイル,,mega_man_(series),1.0,,
I70-030374,mine_riko,63,みね_りこ,,single Japanese candidate with no conflicting evidence,RAW_TAG_SYNTAX_IN_DISPLAY,ACCEPTED_RISK,REST,,,,,みね_りこ,,hidan_no_aria,1.0,,
I70-030969,hiwa_yurina,61,日和_侑里奈,,single Japanese candidate with no conflicting evidence,RAW_TAG_SYNTAX_IN_DISPLAY,ACCEPTED_RISK,REST,,,,,日和_侑里奈,,koukan_nikki,1.0,,
I70-031121,school_kid_(pokemon),61,塾がえり,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,塾がえり,,pokemon,1.0,,
I70-031181,wagner_(genshin_impact),61,ワーグナー,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,ワーグナー,,genshin_impact,1.0,,
I70-031502,saika_magoichi_(sengoku_basara),60,雑賀孫市,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,雑賀孫市,,sengoku_basara,1.0,,
I70-031837,momochi_myu,59,百地_美卯,,single Japanese candidate with no conflicting evidence,RAW_TAG_SYNTAX_IN_DISPLAY,ACCEPTED_RISK,REST,,,,,百地_美卯,,moe!_ninja_girls,1.0,,
I70-032630,minase_iori_(idolmaster_xenoglossia),57,ゼノ伊織,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ゼノ伊織,,idolmaster,1.0,minase_iori,水瀬伊織
I70-032727,shoggoth,57,ショゴス,,single Japanese candidate with no conflicting evidence,DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,,,,,ショゴス,,fate/zero,0.472727,,
I70-032946,iris.exe_(mega_man),56,アイリス,アイリス(ロックマンエグゼ),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,iris_(rockman_exe),iris (rockman exe),,,アイリス(ロックマンエグゼ),,mega_man_(series),1.0,,
I70-033144,shiratsuki_shino,56,しらつき_しの,,single Japanese candidate with no conflicting evidence,RAW_TAG_SYNTAX_IN_DISPLAY,ACCEPTED_RISK,REST,,,,,しらつき_しの,,saki_(manga),1.0,,
I70-033461,l'audacieux_(azur_lane),55,ローダシュー,ローダシュー(アズールレーン),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,ローダシュー(アズールレーン),,azur_lane,1.0,,
I70-033740,count_of_monte_cristo_(gankutsuou),54,モンテ・クリスト伯爵,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,モンテ・クリスト伯爵,,gankutsuou,1.0,,
I70-033794,hagiwara_yukiho_(idolmaster_xenoglossia),54,ゼノ雪歩,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ゼノ雪歩,,idolmaster,1.0,hagiwara_yukiho,萩原雪歩
I70-034033,tosh_(arc_the_lad),54,トッシュ,トッシュ（アーク・ザ・ラッド）,single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,トッシュ（アーク・ザ・ラッド）,,arc_the_lad,1.0,,
I70-034246,kazami_yuuka_(seihou),53,宵闇小町,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,宵闇小町,,touhou,0.979167,kazami_yuuka,風見幽香
