row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,related_copyright_top1,related_copyright_top1_coverage,copyright_display_context,duplicate_group_size,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-013480,bianca_(black_survival),191,ビアンカ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,black_survival,1.0,ブラックサバイバル,4,FIX_DISPLAY,ビアンカ（ブラックサバイバル）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-013491,hood_(warship_girls_r),191,フッド,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,warship_girls_r,1.0,戦艦少女R,2,FIX_DISPLAY,フッド（戦艦少女R）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-013557,natasha_(sekai_seifuku),190,ナターシャ,ナターシャ（Sekai Seifuku）,single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,sekai_seifuku:_bouryaku_no_zvezda,1.0,世界征服 ～謀略のズヴィズダー～,2,FIX_DISPLAY,ナターシャ（世界征服 ～謀略のズヴィズダー～）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-013630,sharuru_(precure),189,シャルル,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,dokidoki!_precure,1.0,ドキドキ！プリキュア,2,FIX_DISPLAY,シャルル（ドキドキ！プリキュア）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-013712,charlotte_(seiken_densetsu_3),187,シャルロット,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,seiken_densetsu,1.0,聖剣伝説,3,FIX_DISPLAY,シャルロット（聖剣伝説）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-013714,clown_(ragnarok_online),187,クラウン,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ragnarok_online,1.0,ラグナロクオンライン,2,FIX_DISPLAY,クラウン（ラグナロクオンライン）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-013759,yellow_(deltarune),187,イエロー,イエロー(DELTARUNE),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,deltarune,1.0,デルタルーン,2,FIX_DISPLAY,イエロー（デルタルーン）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-013817,alchemist_(sekaiju),185,アルケミスト,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,sekaiju_no_meikyuu,1.0,世界樹の迷宮,3,FIX_DISPLAY,アルケミスト（世界樹の迷宮）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-013861,swordsman_(sekaiju_4),185,ソードマン,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,sekaiju_no_meikyuu,1.0,世界樹の迷宮,3,FIX_DISPLAY,ソードマン（世界樹の迷宮）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-013868,altair_ibn_la-ahad,184,アルタイル,,single Japanese candidate with no conflicting evidence,DUPLICATE_DISPLAY_WITHIN_CATEGORY,assassin's_creed_(series),1.0,アサシン クリード,2,FIX_DISPLAY,アルタイル（アサシン クリード）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-013932,i-26_(azur_lane),183,伊26,伊26(アズールレーン),selected from search+candidate agreement,DISPLAY_MISSING_FROM_SEARCH | DUPLICATE_DISPLAY_WITHIN_CATEGORY,azur_lane,1.0,アズールレーン,2,FIX_DISPLAY,伊26（アズールレーン）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-013989,elizabeth_(gintama),182,エリザベス,エリザベス(銀魂),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,gintama,1.0,銀魂,3,FIX_DISPLAY,エリザベス（銀魂）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014007,lucilius_(granblue_fantasy),182,ルシファー,ルシファー(グラブル),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,granblue_fantasy,1.0,グランブルーファンタジー,4,FIX_DISPLAY,ルシファー（グランブルーファンタジー）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014108,ursula_(fire_emblem:_the_blazing_blade),181,ウルスラ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,fire_emblem,1.0,ファイアーエムブレム,3,FIX_DISPLAY,ウルスラ（ファイアーエムブレム）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014140,kaguyahime_(mahjong_soul),180,かぐや姫,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,mahjong_soul,1.0,雀魂,3,FIX_DISPLAY,かぐや姫（雀魂）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014189,hercules_(disney),179,ヘラクレス,ヘラクレス(ディズニー),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,hercules_(1997_movie),0.986842,ヘラクレス（ディズニー）,3,FIX_DISPLAY,ヘラクレス（ヘラクレス（ディズニー））,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014239,bastet_(mythology),178,バステト,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,egyptian_mythology,0.922156,エジプト神話,2,FIX_DISPLAY,バステト（エジプト神話）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014269,ranger_(sekaiju),178,レンジャー,レンジャー(世界樹),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,sekaiju_no_meikyuu,1.0,世界樹の迷宮,5,FIX_DISPLAY,レンジャー（世界樹の迷宮）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014332,rashinban_musume,177,羅針盤娘,,single Japanese candidate with no conflicting evidence,DUPLICATE_DISPLAY_WITHIN_CATEGORY,kantai_collection,1.0,艦隊これくしょん,4,FIX_DISPLAY,羅針盤娘（艦隊これくしょん）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014379,kazamaki_matsuri,176,風巻祭里,,single Japanese candidate with no conflicting evidence,DUPLICATE_DISPLAY_WITHIN_CATEGORY,ayakashi_triangle,1.0,あやかしトライアングル,2,FIX_DISPLAY,風巻祭里（あやかしトライアングル）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014387,medusa_(mythology),176,メデューサ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,greek_mythology,0.93038,ギリシア神話,2,FIX_DISPLAY,メデューサ（ギリシア神話）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014427,harle_(chrono_cross),175,ツクヨミ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,chrono_cross,1.0,クロノ・クロス,2,FIX_DISPLAY,ツクヨミ（クロノ・クロス）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014447,mathilda_lando,175,マチルダ,,single Japanese candidate with no conflicting evidence,DUPLICATE_DISPLAY_WITHIN_CATEGORY,leon_the_professional,1.0,レオン,2,FIX_DISPLAY,マチルダ（レオン）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014496,johanna_(fate),174,ヨハンナ,ヨハンナ(Fate),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,fate/grand_order,1.0,Fate/Grand Order,2,FIX_DISPLAY,ヨハンナ（Fate/Grand Order）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014511,omega-xis_(mega_man),174,ウォーロック,ウォーロック(流星のロックマン),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,mega_man_(series),1.0,ロックマン,4,FIX_DISPLAY,ウォーロック（ロックマン）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014581,sengo_muramasa_(touken_ranbu),173,千子村正,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,touken_ranbu,1.0,とうらぶ,2,FIX_DISPLAY,千子村正（とうらぶ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014607,feena_(ys),172,フィーナ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ys,1.0,イース,3,FIX_DISPLAY,フィーナ（イース）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-014608,freya_(danmachi),172,フレイヤ,フレイヤ(ダンまち),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,dungeon_ni_deai_wo_motomeru_no_wa_machigatteiru_darou_ka,1.0,ダンジョンに出会いを求めるのは間違っているだろうか,3,FIX_DISPLAY,フレイヤ（ダンジョンに出会いを求めるのは間違っているだろうか）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
