row_id,canonical_tag,post_count,display_ja,related_copyright_top1,copyright_display_context,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-010192,mikado_akira_(cho_kaguya-hime!),275,帝アキラ,cho_kaguya-hime!,超かぐや姫!,確定,FIX_DISPLAY,帝アキラ（超かぐや姫!）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010201,tatl,275,チャット,the_legend_of_zelda,ゼルダの伝説,確定,FIX_DISPLAY,チャット（ゼルダの伝説）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010205,el_(girls_und_panzer),274,エル,girls_und_panzer,ガールズ＆パンツァー,確定,FIX_DISPLAY,エル（ガールズ＆パンツァー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010214,langley_(kancolle),274,ラングレー,kantai_collection,艦隊これくしょん,確定,FIX_DISPLAY,ラングレー（艦隊これくしょん）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010225,snow_white_(mahoiku),274,スノーホワイト,mahou_shoujo_ikusei_keikaku,魔法少女育成計画,確定,FIX_DISPLAY,スノーホワイト（魔法少女育成計画）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010233,carbuncle_(final_fantasy),273,カーバンクル,final_fantasy,ファイナルファンタジー,確定,FIX_DISPLAY,カーバンクル（ファイナルファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010276,rebecca_(one_piece),272,レベッカ,one_piece,ワンピース,確定,FIX_DISPLAY,レベッカ（ワンピース）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010277,rum_(girls_und_panzer),272,ラム,girls_und_panzer,ガールズ＆パンツァー,確定,FIX_DISPLAY,ラム（ガールズ＆パンツァー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010280,serge_(chrono_cross),272,セルジュ,chrono_cross,クロノ・クロス,確定,FIX_DISPLAY,セルジュ（クロノ・クロス）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010282,sonya_(fire_emblem_gaiden),272,ソニア,fire_emblem,ファイアーエムブレム,確定,FIX_DISPLAY,ソニア（ファイアーエムブレム）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010283,springfield_(girls'_frontline_2),272,スプリングフィールド,girls'_frontline,ドールズフロントライン,確定,FIX_DISPLAY,スプリングフィールド（ドールズフロントライン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010333,io_(pso2),270,イオ,phantasy_star,ファンタシースター,確定,FIX_DISPLAY,イオ（ファンタシースター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010357,faust_(guilty_gear),269,ファウスト,guilty_gear,GUILTY GEAR,確定,FIX_DISPLAY,ファウスト（GUILTY GEAR）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010362,ingrid_(taimanin_murasaki),269,イングリッド,taimanin_(series),対魔忍,確定,FIX_DISPLAY,イングリッド（対魔忍）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010375,nago,269,ナゴ,blazblue,ブレイブルー,確定,FIX_DISPLAY,ナゴ（ブレイブルー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010383,sage_(valorant),269,セージ,valorant,VALORANT,確定,FIX_DISPLAY,セージ（VALORANT）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010386,taigong_wang_(fate),269,太公望,fate_(series),Fateシリーズ,確定,FIX_DISPLAY,太公望（Fateシリーズ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010388,yakuzen_kusuri,269,薬膳楠莉,kimi_no_koto_ga_dai_dai_dai_dai_daisuki_na_100-nin_no_kanojo,100カノ,確定,FIX_DISPLAY,薬膳楠莉（100カノ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010389,alice_(sinoalice),268,アリス,sinoalice,SINoALICE,確定,FIX_DISPLAY,アリス（SINoALICE）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010417,alph_(pikmin),267,アルフ,pikmin_(series),ピクミン,確定,FIX_DISPLAY,アルフ（ピクミン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010423,dancer_(ragnarok_online),267,ダンサー,ragnarok_online,ラグナロクオンライン,確定,FIX_DISPLAY,ダンサー（ラグナロクオンライン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010480,doduo,265,ドードー,pokemon,ポケットモンスター,確定,FIX_DISPLAY,ドードー（ポケットモンスター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010499,wario_(warioware),265,ワリオ,warioware,メイド イン ワリオ,確定,FIX_DISPLAY,ワリオ（メイド イン ワリオ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010520,pachira,264,パキラ,renkin_san-kyuu_magical_pokaan,錬金3級 まじかる？ぽか～ん,selected from contextual Japanese search evidence,FIX_DISPLAY,パキラ（錬金3級 まじかる？ぽか～ん）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010562,tina_(closers),263,ティナ,closers,クローザーズ,selected from contextual Japanese search evidence,FIX_DISPLAY,ティナ（クローザーズ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010624,super_sailor_venus,261,スーパーセーラーヴィーナス,bishoujo_senshi_sailor_moon,セーラームーン,selected from contextual Japanese search evidence,FIX_DISPLAY,スーパーセーラーヴィーナス（セーラームーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010775,echidna_(queen's_blade),255,エキドナ,queen's_blade,クイーンズブレイド,selected from contextual Japanese search evidence,FIX_DISPLAY,エキドナ（クイーンズブレイド）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010790,margaret_(persona),255,マーガレット,persona,ペルソナ,selected from contextual Japanese search evidence,FIX_DISPLAY,マーガレット（ペルソナ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010825,mercedes_(odin_sphere),254,メルセデス,odin_sphere,オーディンスフィア,selected from contextual Japanese search evidence,FIX_DISPLAY,メルセデス（オーディンスフィア）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010915,cherche_(fire_emblem),251,セルジュ,fire_emblem,ファイアーエムブレム,selected from contextual Japanese search evidence,FIX_DISPLAY,セルジュ（ファイアーエムブレム）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-010976,elina_(queen's_blade),249,エリナ,queen's_blade,クイーンズブレイド,selected from contextual Japanese search evidence,FIX_DISPLAY,エリナ（クイーンズブレイド）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-011005,wamdus_(granblue_fantasy),249,ワムデュス,granblue_fantasy,グランブルーファンタジー,selected from contextual Japanese search evidence,FIX_DISPLAY,ワムデュス（グランブルーファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-011017,lisa_(ponyo),248,リサ,gake_no_ue_no_ponyo,崖の上のポニョ,selected from contextual Japanese search evidence,FIX_DISPLAY,リサ（崖の上のポニョ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-011133,kouhai-chan_(tawawa),245,後輩ちゃん,getsuyoubi_no_tawawa,月曜日のたわわ,selected from contextual Japanese search evidence,FIX_DISPLAY,後輩ちゃん（月曜日のたわわ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-011169,hecate_(path_to_nowhere),244,ヘカテー,path_to_nowhere,無期迷途,selected from contextual Japanese search evidence,FIX_DISPLAY,ヘカテー（無期迷途）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-011219,clarice_(idolmaster),242,クラリス,idolmaster,アイドルマスター,selected from contextual Japanese search evidence,FIX_DISPLAY,クラリス（アイドルマスター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-011254,binah_(blue_archive),241,ビナー,blue_archive,ブルーアーカイブ,selected from contextual Japanese search evidence,FIX_DISPLAY,ビナー（ブルーアーカイブ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-011256,eve_(chihuri),241,イヴ,original,オリジナル,selected from contextual Japanese search evidence,FIX_DISPLAY,イヴ（オリジナル）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-011269,miriam_(bloodstained),241,ミリアム,bloodstained_(series),bloodstained (series),selected from contextual Japanese search evidence,FIX_DISPLAY,ミリアム（bloodstained (series)）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-011361,jue_(wuthering_waves),238,カク,wuthering_waves,鳴潮,selected from contextual Japanese search evidence,FIX_DISPLAY,カク（鳴潮）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-011372,princess_celestia,238,セレスティア,my_little_pony,マイリトルポニー,selected from contextual Japanese search evidence,FIX_DISPLAY,セレスティア（マイリトルポニー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-011407,noel_(sora_no_method),237,ノエル,sora_no_method,天体のメソッド,selected from contextual Japanese search evidence,FIX_DISPLAY,ノエル（天体のメソッド）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-011428,eris_(konosuba),236,エリス,kono_subarashii_sekai_ni_shukufuku_wo!,この素晴らしい世界に祝福を！,selected from contextual Japanese search evidence,FIX_DISPLAY,エリス（この素晴らしい世界に祝福を！）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
