row_id,canonical_tag,post_count,display_ja,family_base_canonical,family_base_display_ja,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-026193,katsushika_hokusai_(painting_summer)_(fate),78,ペインティング・サマー,katsushika_hokusai_(fate),葛飾北斎,variant/form rendering plausible but not independently verified,FIX_DISPLAY,葛飾北斎（ペインティング・サマー）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026300,super_creek_(flowery_shadow_amongst_the_gentle_rain)_(umamusume),78,慈雨華影,super_creek_(umamusume),スーパークリーク（ウマ娘）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,スーパークリーク（ウマ娘）（慈雨華影）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026319,vampire_(little_devil_in_white)_(azur_lane),78,白衣の小悪魔,vampire_(azur_lane),ヴァンパイア（アズールレーン）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ヴァンパイア（アズールレーン）（白衣の小悪魔）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026376,biwa_hayahide_(rouge_caroler)_(umamusume),77,ノエルージュ・キャロル,biwa_hayahide_(umamusume),ビワハヤヒデ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ビワハヤヒデ（ノエルージュ・キャロル）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026388,cloud_strife_(murasame),77,村雨の戦装束,cloud_strife,クラウド・ストライフ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,クラウド・ストライフ（村雨の戦装束）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026390,cygnet_(royal_fanfare)_(azur_lane),77,ロイヤルチアリング,cygnet_(azur_lane),シグニット,variant/form rendering plausible but not independently verified,FIX_DISPLAY,シグニット（ロイヤルチアリング）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026435,janus_(fright-night_scaredy-cat)_(azur_lane),77,怖がりのランタンナイト,janus_(azur_lane),ジェーナス,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ジェーナス（怖がりのランタンナイト）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026496,pamiat_merkuria_(caged_minx)_(azur_lane),77,挫かれし生意気,pamiat_merkuria_(azur_lane),パーミャチ・メルクーリヤ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,パーミャチ・メルクーリヤ（挫かれし生意気）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026531,springfield_(o_holy_night)_(girls'_frontline),77,ホーリーナイトの祝福,springfield_(girls'_frontline),スプリングフィールド,variant/form rendering plausible but not independently verified,FIX_DISPLAY,スプリングフィールド（ホーリーナイトの祝福）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026541,takao_(inner_cultivation)_(azur_lane),77,武人の「心法」素養,takao_(azur_lane),高雄,variant/form rendering plausible but not independently verified,FIX_DISPLAY,高雄（武人の「心法」素養）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026548,tifa_lockhart_(battler_ensemble),77,攻機ノ衣装,tifa_lockhart,ティファ・ロックハート,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ティファ・ロックハート（攻機ノ衣装）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026683,kamen_rider_gaim_(orange_arms),76,オレンジアームズ,kamen_rider_gaim,仮面ライダー鎧武,variant/form rendering plausible but not independently verified,FIX_DISPLAY,仮面ライダー鎧武（オレンジアームズ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026692,kirisame_marisa_(witch_of_scarlet_dreams),76,紅夢の魔女,kirisame_marisa,霧雨魔理沙,variant/form rendering plausible but not independently verified,FIX_DISPLAY,霧雨魔理沙（紅夢の魔女）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026735,noshiro_(hold_the_ice)_(azur_lane),76,氷は少なめに?,noshiro_(azur_lane),能代（アズールレーン）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,能代（アズールレーン）（氷は少なめに?）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026796,tifa_lockhart_(passion_mermaid),76,パッションマーメイド,tifa_lockhart,ティファ・ロックハート,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ティファ・ロックハート（パッションマーメイド）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026798,tirpitz_(snow-melting_summer)_(azur_lane),76,氷溶ける夏,tirpitz_(azur_lane),ティルピッツ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ティルピッツ（氷溶ける夏）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026834,ayanami_(low-key_idol_@confused)_(azur_lane),75,おませアイドル・困惑中,ayanami_(azur_lane),綾波（アズールレーン）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,綾波（アズールレーン）（おませアイドル・困惑中）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026878,grizzly_mkv_(teddy_transform!)_(girls'_frontline),75,変身!テディベア!,grizzly_mkv_(girls'_frontline),グリズリーMkV,variant/form rendering plausible but not independently verified,FIX_DISPLAY,グリズリーMkV（変身!テディベア!）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026884,hatsune_miku_(heart_hunter),75,ハートハンター,hatsune_miku,初音ミク,variant/form rendering plausible but not independently verified,FIX_DISPLAY,初音ミク（ハートハンター）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026892,honolulu_(among_the_stalls)_(azur_lane),75,二人のお祭り,honolulu_(azur_lane),ホノルル,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ホノルル（二人のお祭り）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026910,kaga_(exalted_white_wings)_(azur_lane),75,白羽の貴華,kaga_(azur_lane),加賀,variant/form rendering plausible but not independently verified,FIX_DISPLAY,加賀（白羽の貴華）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-026913,kaito_(neko_cyber)_(vocaloid),75,ネコサイバー,kaito_(vocaloid),KAITO,variant/form rendering plausible but not independently verified,FIX_DISPLAY,KAITO（ネコサイバー）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-027039,wa2000_(haunted_castle)_(girls'_frontline),75,古城探検,wa2000_(girls'_frontline),WA2000（ドールズフロントライン）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,WA2000（ドールズフロントライン）（古城探検）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-027082,bismarck_zwei_(crystal-clear_holiday)_(azur_lane),74,清澈のヴィントシュティレ,bismarck_zwei_(azur_lane),ビスマルクZwei(アズールレーン),variant/form rendering plausible but not independently verified,FIX_DISPLAY,ビスマルクZwei(アズールレーン)（清澈のヴィントシュティレ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-027102,cure_magical_(ruby_style),74,ルビースタイルマジカル,cure_magical,キュアマジカル,variant/form rendering plausible but not independently verified,FIX_DISPLAY,キュアマジカル（ルビースタイルマジカル）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
