row_id,canonical_tag,post_count,display_ja,related_copyright_top1,copyright_display_context,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-028544,myr_(p&d),69,ミル,puzzle_&_dragons,パズル＆ドラゴンズ,FIX_DISPLAY,ミル（パズル＆ドラゴンズ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028551,neon_nostrade,69,ネオン,hunter_x_hunter,HUNTER×HUNTER,FIX_DISPLAY,ネオン（HUNTER×HUNTER）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028583,razmi_(indivisible),69,ラズミ,indivisible,不可分,FIX_DISPLAY,ラズミ（不可分）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028590,ruhuyu_(show_by_rock!!),69,ルフユ,show_by_rock!!,SHOW BY ROCK!!,FIX_DISPLAY,ルフユ（SHOW BY ROCK!!）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028607,shin_(amnesia),69,シン,amnesia_(idea_factory),アムネシア,FIX_DISPLAY,シン（アムネシア）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028629,toris,69,トリス,summon_night,サモンナイト,FIX_DISPLAY,トリス（サモンナイト）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028638,usami_(sanemichi_hajime),69,うさみ,original,オリジナル,FIX_DISPLAY,うさみ（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028656,aira_(dq7),68,アイラ,dragon_quest,ドラクエ,FIX_DISPLAY,アイラ（ドラクエ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028668,annie_(saibou_shinkyoku),68,アニー,saibou_shinkyoku,さぼしき,FIX_DISPLAY,アニー（さぼしき）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028685,chaos_(sonic),68,カオス,sonic_(series),オリソニ,FIX_DISPLAY,カオス（オリソニ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028765,judy_(animal_crossing),68,みすず,animal_crossing,どうぶつの森,FIX_DISPLAY,みすず（どうぶつの森）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028773,kliff_(fire_emblem),68,クリフ,fire_emblem,ファイアーエムブレム,FIX_DISPLAY,クリフ（ファイアーエムブレム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028814,meow_(space_dandy),68,ミャウ,space_dandy,スペース☆ダンディ,FIX_DISPLAY,ミャウ（スペース☆ダンディ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028835,nemo_(mobile_suit),68,ネモ,gundam,ガンダム,FIX_DISPLAY,ネモ（ガンダム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028872,ren_(witch's_weapon),68,レン,witch's_weapon,魔女兵器,FIX_DISPLAY,レン（魔女兵器）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028878,ruua_(idaten93),68,ルーア,original,オリジナル,FIX_DISPLAY,ルーア（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028889,set_(mythology),68,セット,egyptian_mythology,エジプト神話,FIX_DISPLAY,セット（エジプト神話）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028911,tanith_(fire_emblem),68,タニス,fire_emblem,ファイアーエムブレム,FIX_DISPLAY,タニス（ファイアーエムブレム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028917,tolone_(xenogears),68,トロネ,xenogears,ゼノギアス,FIX_DISPLAY,トロネ（ゼノギアス）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028926,tsukino_(show_by_rock!!),68,ツキノ,show_by_rock!!,SHOW BY ROCK!!,FIX_DISPLAY,ツキノ（SHOW BY ROCK!!）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028939,yaana_(ff14),68,ヤーナ,final_fantasy,ファイナルファンタジー,FIX_DISPLAY,ヤーナ（ファイナルファンタジー）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028943,yuel_(summon_night),68,ユエル,summon_night,サモンナイト,FIX_DISPLAY,ユエル（サモンナイト）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028974,bolo_(shantae),67,ボロ,shantae_(series),シャンティ,FIX_DISPLAY,ボロ（シャンティ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-028989,ded_(housamo),67,ジェド,tokyo_afterschool_summoners,放サモ,FIX_DISPLAY,ジェド（放サモ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029009,fumu_(kirby),67,フーム,kirby_(series),擬カビ,FIX_DISPLAY,フーム（擬カビ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029045,jinn_(housamo),67,ジン,tokyo_afterschool_summoners,放サモ,FIX_DISPLAY,ジン（放サモ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029054,king_clawthorne,67,キング,the_owl_house,アウルハウス,FIX_DISPLAY,キング（アウルハウス）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029072,lin_(hokuto_no_ken),67,リン,hokuto_no_ken,北斗の拳,FIX_DISPLAY,リン（北斗の拳）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029116,nayeon_(twice),67,ナヨン,twice_(group),2回（グループ）,FIX_DISPLAY,ナヨン（2回（グループ））,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029121,noele_(toosaka_asagi),67,ノエル,original,オリジナル,FIX_DISPLAY,ノエル（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029136,qiya_(kia_098),67,きあ,original,オリジナル,FIX_DISPLAY,きあ（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029161,shilleka,67,シリカ,sekaiju_no_meikyuu,世界樹の迷宮,FIX_DISPLAY,シリカ（世界樹の迷宮）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029213,xenia,67,ジニア,mahjong_soul,雀魂,FIX_DISPLAY,ジニア（雀魂）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029220,yomogi_(monster_hunter),67,ヨモギ,monster_hunter_(series),モンスターハンター,FIX_DISPLAY,ヨモギ（モンスターハンター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029279,chesed_(blue_archive),66,ケセド,blue_archive,ブルーアーカイブ,FIX_DISPLAY,ケセド（ブルーアーカイブ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029374,laina_(show_by_rock!!),66,ライナ,show_by_rock!!,SHOW BY ROCK!!,FIX_DISPLAY,ライナ（SHOW BY ROCK!!）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029383,lena_(fire_emblem),66,レナ,fire_emblem,ファイアーエムブレム,FIX_DISPLAY,レナ（ファイアーエムブレム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-029392,mahiru_(princess_connect!),66,マヒル,princess_connect!,プリンセスコネクト！,FIX_DISPLAY,マヒル（プリンセスコネクト！）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
