row_id,canonical_tag,category,post_count,media_scope,confidence,decision_source,scope_reason,primary_copyright,primary_copyright_coverage,evidence_refs
I70-018601,kaisei_(nijisanji),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nijisanji,1.000000,
I70-018602,kali_belladonna,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,rwby,1.000000,
I70-018603,kallen_kaslana_(sixth_serenade),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,honkai_(series),1.000000,
I70-018604,karrablast,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018605,kevin_(seiken_densetsu_3),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,seiken_densetsu,1.000000,
I70-018606,kilowattrel,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018607,kiryu_kyosuke,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,yu-gi-oh!,1.000000,
I70-018608,laojun_(the_legend_of_luo_xiaohei),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.984000,the_legend_of_luo_xiaohei,0.984000,
I70-018609,leivinia_birdway,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,toaru_majutsu_no_index,1.000000,
I70-018610,lin_lee_koo,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,xenoblade_chronicles_(series),1.000000,
I70-018611,loen_(celebrity_bunny)_(brown_dust),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,brown_dust_(series),1.000000,
I70-018612,magic_mirror_(grimms_notes),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,grimms_notes,1.000000,
I70-018613,manticore_(monster_girl_encyclopedia),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.981481,monster_girl_encyclopedia,0.981481,
I70-018614,maria_theresa_(granblue_fantasy),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,granblue_fantasy,1.000000,
I70-018615,matsu_(sekirei),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sekirei,1.000000,
I70-018616,meg_(wakamepiza),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-018617,morizono_wakana,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pretty_rhythm,1.000000,
I70-018618,naga_(ring_ensemble)_(nikke),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,goddess_of_victory:_nikke,1.000000,
I70-018619,narumiya_yu,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kimi_ga_hoeru_tame_no_uta_wo,1.000000,
I70-018620,nazono_mito,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nijisanji,1.000000,
I70-018621,nekomata_okayu_(8th_costume),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-018622,ninomiya_rui,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,gatchaman_crowds,1.000000,
I70-018623,nishimiya_momo,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,jujutsu_kaisen,1.000000,
I70-018624,north_carolina_(the_heart's_desire)_(azur_lane),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-018625,nyamou,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,lucky_star,1.000000,
I70-018626,okinami_kai_ni_(kancolle),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-018627,olivia_(paper_mario),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,mario_(series),1.000000,
I70-018628,ooi_kai_(kancolle),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-018629,overhaul_(boku_no_hero_academia),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,boku_no_hero_academia,1.000000,
I70-018630,pa-15_(marvelous_yam_pastry)_(girls'_frontline),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,girls'_frontline,1.000000,
I70-018631,queen_anne's_revenge_(azur_lane),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-018632,remielle_dan_(past),Character,125,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,,,
I70-018633,ring_fit_trainee_(female),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,ring_fit_adventure,1.000000,
I70-018634,roman_torchwick,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,rwby,1.000000,
I70-018635,ryuubi_(koihime_musou),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,koihime_musou,1.000000,
I70-018636,seaf_soldier_(helldivers),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,helldivers_(series),1.000000,
I70-018637,sebastian_solace,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pressure_(roblox),1.000000,
I70-018638,seth_(closers),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,closers,1.000000,
I70-018639,shelgon,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018640,shelmet,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018641,shichimiya_satone,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,chuunibyou_demo_koi_ga_shitai!,1.000000,
I70-018642,shiina_yukari_(hachigatsu_no_cinderella_nine),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,cinderella_series,1.000000,
I70-018643,shiratama_kitsune,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-018644,shouhou_(azur_lane),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-018645,silcoon,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018646,strawberry_miku_(morikura),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,vocaloid,1.000000,
I70-018647,sumeragi_shion,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,gj-bu,1.000000,
I70-018648,suzuka_hime,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,super_robot_wars,1.000000,
I70-018649,suzuki_waka,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,cinderella_series,1.000000,
I70-018650,tentei_forte,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,neo-porte,1.000000,
I70-018651,tifa_lockhart_(sporty_dress),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,final_fantasy,1.000000,
I70-018652,tsukino_mito_(jirai_kei),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nijisanji,1.000000,
I70-018653,tsuruhime_yachiyo,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,shoujo_kageki_revue_starlight,1.000000,
I70-018654,uise_iu,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,indie_virtual_youtuber,1.000000,
I70-018655,unown_c,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018656,verosika_mayday,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.989899,hellaverse,0.989899,
I70-018657,veyle_(fell_successor)_(fire_emblem),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fire_emblem,1.000000,
I70-018658,water_miku_(project_voltage),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018659,worker_(squid_game),Character,125,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,squid_game,1.000000,
I70-018660,yukime_(jigoku_sensei_nube),Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,jigoku_sensei_nube,1.000000,
I70-018661,yungoos,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018662,zethia,Character,125,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dragalia_lost,1.000000,
I70-018663,ace_trainer_(female)_(pokemon_xy),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018664,aerith_gainsborough_(white_floral_dress),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,final_fantasy,1.000000,
I70-018665,alexis_kerib,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,gridman_universe,1.000000,
I70-018666,almeida_(granblue_fantasy),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,granblue_fantasy,1.000000,
I70-018667,anne_shirley,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.990566,anne_of_green_gables,0.990566,
I70-018668,anya_(anastasia),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,anastasia_(1997),1.000000,
I70-018669,archetto_(publicity_strategy)_(arknights),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,arknights,1.000000,
I70-018670,arlecchino_(cinder_of_two_worlds'_flames)_(genshin_impact),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,genshin_impact,1.000000,
I70-018671,asami_kei,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,girlfriend_(kari),1.000000,
I70-018672,ashe_ubert_(timeskip),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fire_emblem,1.000000,
I70-018673,astolfo_(sparkling_frills)_(fate),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fate_(series),1.000000,
I70-018674,baby_(kpop_demon_hunters),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kpop_demon_hunters,1.000000,
I70-018675,bare_legs_girl_(kamizaki_hibana),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-018676,big_brother_(blue_archive),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,blue_archive,1.000000,
I70-018677,champagne_(azur_lane),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-018678,chang_chun_(azur_lane),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.975207,azur_lane,0.975207,
I70-018679,cherno_alpha,Character,124,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,pacific_rim,1.000000,
I70-018680,chiaki_kurihara,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,miniskirt_pirates,1.000000,
I70-018681,chichiri,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,granblue_fantasy,1.000000,
I70-018682,cobalion,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018683,dunban_(xenoblade),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,xenoblade_chronicles_(series),1.000000,
I70-018684,emma_llama,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.979381,indie_virtual_youtuber,0.979381,
I70-018685,fancy_(azur_lane),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-018686,female_byleth_(sothis_regalia)_(fire_emblem),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fire_emblem,1.000000,
I70-018687,gertrude_(umineko),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,umineko_no_naku_koro_ni,1.000000,
I70-018688,grey_(aotu_world),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,aotu_world,1.000000,
I70-018689,hakushika_iori,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,phase_connect,1.000000,
I70-018690,hanpen_(love_live!),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,love_live!,1.000000,
I70-018691,hatsuzuki_kai_ni_(kancolle),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-018692,herdier,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018693,hero_(dq10),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dragon_quest,1.000000,
I70-018694,hinata_(pure_pure),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pure_pure,1.000000,
I70-018695,hippopotas,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018696,hrid_(fire_emblem),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fire_emblem,1.000000,
I70-018697,iin_chiyo,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kimi_no_koto_ga_dai_dai_dai_dai_daisuki_na_100-nin_no_kanojo,1.000000,
I70-018698,iron_leaves,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018699,isla_(kof),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,the_king_of_fighters,1.000000,
I70-018700,izumi_shiho,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sasayaku_you_ni_koi_wo_utau,1.000000,
I70-018701,joe_higashi,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.933962,fatal_fury,0.933962,
I70-018702,kasane_teto_(halloween),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,utau,1.000000,
I70-018703,kazusa_(c108_swimsuit)_(blue_archive),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,blue_archive,1.000000,
I70-018704,keaton_(fire_emblem),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fire_emblem,1.000000,
I70-018705,king_slime_(dragon_quest),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.982759,dragon_quest,0.982759,
I70-018706,kitami_erika,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,beatmania_iidx,1.000000,
I70-018707,koipanion_(josuiji_shinri),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,holostars,1.000000,
I70-018708,kouzuki_yuniko,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,accel_world,1.000000,
I70-018709,kurokawa_izana,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.990741,tokyo_revengers,0.990741,
I70-018710,laqeramaline_(arknights),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,arknights,1.000000,
I70-018711,lynn_angel,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,all_saints_street,1.000000,
I70-018712,mabel_(black_souls),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,black_souls,1.000000,
I70-018713,majorina,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,precure,1.000000,
I70-018714,malariya,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,quiz_magic_academy,1.000000,
I70-018715,maliketh_the_black_blade,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,elden_ring,1.000000,
I70-018716,marnie_(omoide_no_marnie),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,omoide_no_marnie,1.000000,
I70-018717,mercenary_(zero_kara_hajimeru_mahou_no_sho),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.991803,zero_kara_hajimeru_mahou_no_sho,0.991803,
I70-018718,metabee,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,medarot,1.000000,
I70-018719,mew_lettuce,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,tokyo_mew_mew,1.000000,
I70-018720,millia_jenius,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,macross,1.000000,
I70-018721,miyuki_kai_ni_(kancolle),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-018722,monferno,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-018723,nagase_minato,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,akane-iro_ni_somaru_saka,1.000000,
I70-018724,nemu_(ceres_fauna),Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-018725,nishigoori_yuuko,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,yuri!!!_on_ice,1.000000,
I70-018726,northern_water_princess,Character,124,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
