canonical_tag,post_count,aliases,prescreen_status,nearest_special_identity,reason,confidence,review_priority,concept_area,heuristic_score,heuristic_signals,calibration_anchor,content_filter_used
colored_petticoat,552,aqua_petticoat|purple_petticoat|blue_petticoat|yellow_petticoat|pink_petticoat|black_petticoat|red_petticoat,LIKELY_GENERAL_ONLY,colored penis (SpecialID 855; score=0.572),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
firefighter_jacket,552,fire_jacket,LIKELY_GENERAL_ONLY,naked jacket (SpecialID 2287; score=0.482),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
in_bottle,552,girl_in_a_bottle,LIKELY_GENERAL_ONLY,peeing in bottle (SpecialID 2469; score=0.807),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
projectile_cumdrip,552,,LIKELY_GENERAL_ONLY,cumdrip (SpecialID 363; score=0.702),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,niche-modifier,NO,NO
shaka_sign,552,hand_phone|call_me_hand,LIKELY_GENERAL_ONLY,free sex sign (SpecialID 1142; score=0.460),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
stuffed_carrot,552,,LIKELY_GENERAL_ONLY,clothed after sex (SpecialID 14; score=0.174),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
transgender_flag,552,,LIKELY_GENERAL_ONLY,after fellatio (SpecialID 100; score=0.210),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
tropical,552,,LIKELY_GENERAL_ONLY,after oral (SpecialID 112; score=0.250),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
wolf_hood,552,,LIKELY_GENERAL_ONLY,clitoral hood (SpecialID 2019; score=0.528),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
anatomical_nonsense,551,,LIKELY_GENERAL_ONLY,automatic sex (SpecialID 70; score=0.253),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,deep-concept,NO,NO
armillary_sphere,551,,LIKELY_GENERAL_ONLY,armpit sex (SpecialID 11; score=0.242),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
barrett_m82,551,barrett_m107|m107|barrett_m82a2|m-82a|m82|m82a1,LIKELY_GENERAL_ONLY,bare anus (SpecialID 4; score=0.225),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
compression_sleeve,551,,LIKELY_GENERAL_ONLY,nipple sleeve (SpecialID 1522; score=0.503),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
easy_chair,551,,LIKELY_GENERAL_ONLY,after paizuri (SpecialID 9; score=0.196),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
metal_belt,551,,LIKELY_GENERAL_ONLY,metal pasties (SpecialID 2482; score=0.516),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
poinsettia,551,,LIKELY_GENERAL_ONLY,exposed genitals (SpecialID 5; score=0.208),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
rabbit_mask,551,bunny_mask,LIKELY_GENERAL_ONLY,rabbit pasties (SpecialID 2484; score=0.566),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
sleeping_animal,551,,LIKELY_GENERAL_ONLY,mating (animal) (SpecialID 493; score=0.542),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,NONHUMAN_TRANSFORM,1,deep-area,NO,NO
coconut_cup,550,,LIKELY_GENERAL_ONLY,bust cup (SpecialID 2027; score=0.526),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
emblem_(fire_emblem_engage),550,,LIKELY_GENERAL_ONLY,fire play (SpecialID 1971; score=0.400),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
fish_skeleton_hair_ornament,550,fish_bone_hair_ornament,LIKELY_GENERAL_ONLY,tentacle hair ornament (SpecialID 1882; score=0.626),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
sig_mcx,550,sig_sauer_mcx|sig_sauer_mcx_spear,LIKELY_GENERAL_ONLY,building sex (SpecialID 72; score=0.189),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
arm_wrestling,549,arm-wrestling,LIKELY_GENERAL_ONLY,arm cutout (SpecialID 2203; score=0.437),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,BODY_MORPHOLOGY,0,,NO,NO
breast_mousepad,549,,LIKELY_GENERAL_ONLY,breast (SpecialID 2632; score=0.707),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,BODY_MORPHOLOGY,0,,NO,NO
bust_chart,549,boob_chart|breast_chart|breast_comparison|chichikurabe,LIKELY_GENERAL_ONLY,bust cup (SpecialID 2027; score=0.542),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
eagle_union_(emblem),549,,LIKELY_GENERAL_ONLY,cooperative handjob (SpecialID 17; score=0.162),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
h&k_g11,549,g11,LIKELY_GENERAL_ONLY,crotch grab (SpecialID 18; score=0.150),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
lit_fuse,549,,LIKELY_GENERAL_ONLY,coitus (SpecialID 76; score=0.257),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
paint_roller,549,,LIKELY_GENERAL_ONLY,naked paint (SpecialID 2409; score=0.437),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
blizzard,548,snowstorm,LIKELY_GENERAL_ONLY,double handjob (SpecialID 21; score=0.164),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
detonator,548,,LIKELY_GENERAL_ONLY,deepthroat (SpecialID 103; score=0.284),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
hidden_camera,548,spycam,LIKELY_GENERAL_ONLY,hidden sex (SpecialID 661; score=0.555),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
luger_p08,548,,LIKELY_GENERAL_ONLY,ear sex (SpecialID 22; score=0.169),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
playing_drums,548,playing_drum|drumming,LIKELY_GENERAL_ONLY,anilingus (SpecialID 101; score=0.245),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
slides,548,,LIKELY_GENERAL_ONLY,anilingus (SpecialID 101; score=0.180),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
bunk_bed,547,,LIKELY_GENERAL_ONLY,cum on bed (SpecialID 396; score=0.525),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
cupping_glass,547,,LIKELY_GENERAL_ONLY,cum in glass (SpecialID 1446; score=0.585),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
energy_arrow,547,magic_arrow|virtual_arrow|light_arrow,LIKELY_GENERAL_ONLY,deep throat (SpecialID 113; score=0.196),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
fender_jazzmaster,547,psychederhythm_psychomaster|jazzmaster,LIKELY_GENERAL_ONLY,after masturbation (SpecialID 84; score=0.231),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
inflatable_orca,547,,LIKELY_GENERAL_ONLY,after oral (SpecialID 112; score=0.252),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
polka_dot_necktie,547,,LIKELY_GENERAL_ONLY,naked necktie (SpecialID 2411; score=0.525),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
raw_meat,547,,LIKELY_GENERAL_ONLY,after fellatio (SpecialID 100; score=0.205),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
unlimited_blade_works_(reality_marble),547,unlimited_blade_works_(fate),LIKELY_GENERAL_ONLY,clothed after sex (SpecialID 14; score=0.164),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
bamboo_screen,546,,LIKELY_GENERAL_ONLY,bare anus (SpecialID 4; score=0.205),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
dog_hood,546,,LIKELY_GENERAL_ONLY,naked hood (SpecialID 2462; score=0.542),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
gunpod,546,,LIKELY_GENERAL_ONLY,buttjob (SpecialID 12; score=0.138),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
hands_in_another's_hair,546,,LIKELY_GENERAL_ONLY,penis in another's panties (SpecialID 1188; score=0.626),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
nudist_beach_uniform,546,,LIKELY_GENERAL_ONLY,nude beach (SpecialID 2472; score=0.495),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
shadow_puppet,546,,LIKELY_GENERAL_ONLY,penis shadow (SpecialID 788; score=0.458),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
an-94,545,,LIKELY_GENERAL_ONLY,anus (SpecialID 1; score=0.200),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
bilibili_username,545,,LIKELY_GENERAL_ONLY,building sex (SpecialID 72; score=0.217),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
crystal_shards,545,crystal_shard,LIKELY_GENERAL_ONLY,cooperative handjob (SpecialID 17; score=0.191),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
dragonfly_wings,545,,LIKELY_GENERAL_ONLY,bound wings (SpecialID 2456; score=0.484),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
flying_whale,545,,LIKELY_GENERAL_ONLY,building sex (SpecialID 72; score=0.225),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
indonesian_text,545,indonesian,LIKELY_GENERAL_ONLY,deep throat (SpecialID 113; score=0.173),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
open_cloak,545,,LIKELY_GENERAL_ONLY,open collar (SpecialID 2232; score=0.585),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,visual/state,NO,NO
pet_walking,545,walking_pet|dog_walking|walking_the_dog,LIKELY_GENERAL_ONLY,rope walking (SpecialID 1927; score=0.633),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
print_tank_top,545,,LIKELY_GENERAL_ONLY,girl on top (SpecialID 1749; score=0.373),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
asymmetrical_eyewear,544,,LIKELY_GENERAL_ONLY,asymmetrical docking (SpecialID 2382; score=0.534),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
jelly_bean,544,jellybean|jellybeans|jelly_beans,LIKELY_GENERAL_ONLY,fellatio (SpecialID 104; score=0.200),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
loading_screen,544,,LIKELY_GENERAL_ONLY,building sex (SpecialID 72; score=0.277),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
palette_swap,544,,LIKELY_GENERAL_ONLY,cum swap (SpecialID 362; score=0.467),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
shin_strap,544,,LIKELY_GENERAL_ONLY,strap on (SpecialID 1649; score=0.492),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
symphogear_pendant,544,,LIKELY_GENERAL_ONLY,ear sex (SpecialID 22; score=0.180),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
thumbprint_cookie,544,jam_cookie,LIKELY_GENERAL_ONLY,armpit sex (SpecialID 11; score=0.200),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
two-handed_sword,544,,LIKELY_GENERAL_ONLY,two-handed handjob (SpecialID 63; score=0.651),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
chest_fur,543,,LIKELY_GENERAL_ONLY,cum on chest (SpecialID 350; score=0.439),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,BODY_MORPHOLOGY,0,,NO,NO
holy_grail_(fate),543,,LIKELY_GENERAL_ONLY,cooperative footjob (SpecialID 16; score=0.175),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
hoto_cocoa's_school_uniform,543,,LIKELY_GENERAL_ONLY,naked school attendance (SpecialID 2413; score=0.325),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
print_coat,543,,LIKELY_GENERAL_ONLY,nude coat (SpecialID 2574; score=0.526),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
shinkon_santaku,543,dinner_bath_or_me|bath_dinner_or_me|soretomo,LIKELY_GENERAL_ONLY,amazon position (SpecialID 118; score=0.150),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
clothed_bath,542,showering_with_clothes_on|bathing_with_clothes_on|clothed_shower,LIKELY_GENERAL_ONLY,clothed sex (SpecialID 15; score=0.555),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
d;,542,,LIKELY_GENERAL_ONLY,deepthroat (SpecialID 103; score=0.075),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
otaku_room,542,otakuroom,LIKELY_GENERAL_ONLY,footjob from behind (SpecialID 25; score=0.186),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,PLACE_BACKGROUND,0,,NO,NO
