subject_type,subject_key,relation_type,object_key,authority_type,evidence_basis,source_url,source_claim,review_state,source_provenance,migration_class
Family,limbus_company,FAMILY_HOME,limbus_company,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'limbus_company' equals the unique in-catalog Copyright root 'limbus_company'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=limbus_company; candidate_root_hint=limbus_company; state=PASS,SAFE_TO_MIGRATE
Family,lineage,FAMILY_HOME,lineage,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'lineage' equals the unique in-catalog Copyright root 'lineage'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=lineage; candidate_root_hint=lineage; state=PASS,SAFE_TO_MIGRATE
Family,lineage_2,FAMILY_HOME,lineage_2,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'lineage_2' equals the unique in-catalog Copyright root 'lineage_2'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=lineage_2; candidate_root_hint=lineage_2; state=PASS,SAFE_TO_MIGRATE
Family,little_busters!,FAMILY_HOME,little_busters!,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'little_busters!' equals the unique in-catalog Copyright root 'little_busters!'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=little_busters!; candidate_root_hint=little_busters!; state=PASS,SAFE_TO_MIGRATE
Family,little_goody_two_shoes,FAMILY_HOME,little_goody_two_shoes,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'little_goody_two_shoes' equals the unique in-catalog Copyright root 'little_goody_two_shoes'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=little_goody_two_shoes; candidate_root_hint=little_goody_two_shoes; state=PASS,SAFE_TO_MIGRATE
Family,little_nightmares,FAMILY_HOME,little_nightmares,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'little_nightmares' equals the unique in-catalog Copyright root 'little_nightmares'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=little_nightmares; candidate_root_hint=little_nightmares; state=PASS,SAFE_TO_MIGRATE
Family,little_noah,FAMILY_HOME,little_noah,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'little_noah' equals the unique in-catalog Copyright root 'little_noah'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=little_noah; candidate_root_hint=little_noah; state=PASS,SAFE_TO_MIGRATE
Family,little_princess,FAMILY_HOME,little_princess,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'little_princess' equals the unique in-catalog Copyright root 'little_princess'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=little_princess; candidate_root_hint=little_princess; state=PASS,SAFE_TO_MIGRATE
Family,little_twin_stars,FAMILY_HOME,little_twin_stars,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'little_twin_stars' equals the unique in-catalog Copyright root 'little_twin_stars'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=little_twin_stars; candidate_root_hint=little_twin_stars; state=PASS,SAFE_TO_MIGRATE
Family,little_witch_nobeta,FAMILY_HOME,little_witch_nobeta,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'little_witch_nobeta' equals the unique in-catalog Copyright root 'little_witch_nobeta'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=little_witch_nobeta; candidate_root_hint=little_witch_nobeta; state=PASS,SAFE_TO_MIGRATE
Family,live_a_hero,FAMILY_HOME,live_a_hero,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'live_a_hero' equals the unique in-catalog Copyright root 'live_a_hero'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=live_a_hero; candidate_root_hint=live_a_hero; state=PASS,SAFE_TO_MIGRATE
Family,live_union,FAMILY_HOME,live_union,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'live_union' equals the unique in-catalog Copyright root 'live_union'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=live_union; candidate_root_hint=live_union; state=PASS,SAFE_TO_MIGRATE
Family,log_horizon,FAMILY_HOME,log_horizon,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'log_horizon' equals the unique in-catalog Copyright root 'log_horizon'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=log_horizon; candidate_root_hint=log_horizon; state=PASS,SAFE_TO_MIGRATE
Family,lonely_girl_ni_sakaraenai,FAMILY_HOME,lonely_girl_ni_sakaraenai,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'lonely_girl_ni_sakaraenai' equals the unique in-catalog Copyright root 'lonely_girl_ni_sakaraenai'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=lonely_girl_ni_sakaraenai; candidate_root_hint=lonely_girl_ni_sakaraenai; state=PASS,SAFE_TO_MIGRATE
Family,look_back,FAMILY_HOME,look_back,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'look_back' equals the unique in-catalog Copyright root 'look_back'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=look_back; candidate_root_hint=look_back; state=PASS,SAFE_TO_MIGRATE
Family,lord_of_heroes,FAMILY_HOME,lord_of_heroes,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'lord_of_heroes' equals the unique in-catalog Copyright root 'lord_of_heroes'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=lord_of_heroes; candidate_root_hint=lord_of_heroes; state=PASS,SAFE_TO_MIGRATE
Family,lord_of_the_mysteries,FAMILY_HOME,lord_of_the_mysteries,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'lord_of_the_mysteries' equals the unique in-catalog Copyright root 'lord_of_the_mysteries'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=lord_of_the_mysteries; candidate_root_hint=lord_of_the_mysteries; state=PASS,SAFE_TO_MIGRATE
Family,love-bullet,FAMILY_HOME,love-bullet,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'love-bullet' equals the unique in-catalog Copyright root 'love-bullet'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=love-bullet; candidate_root_hint=love-bullet; state=PASS,SAFE_TO_MIGRATE
Family,love_and_deepspace,FAMILY_HOME,love_and_deepspace,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'love_and_deepspace' equals the unique in-catalog Copyright root 'love_and_deepspace'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=love_and_deepspace; candidate_root_hint=love_and_deepspace; state=PASS,SAFE_TO_MIGRATE
Family,love_and_producer,FAMILY_HOME,love_and_producer,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'love_and_producer' equals the unique in-catalog Copyright root 'love_and_producer'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=love_and_producer; candidate_root_hint=love_and_producer; state=PASS,SAFE_TO_MIGRATE
Family,love_angel_syndrome,FAMILY_HOME,love_angel_syndrome,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'love_angel_syndrome' equals the unique in-catalog Copyright root 'love_angel_syndrome'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=love_angel_syndrome; candidate_root_hint=love_angel_syndrome; state=PASS,SAFE_TO_MIGRATE
Family,love_hina,FAMILY_HOME,love_hina,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'love_hina' equals the unique in-catalog Copyright root 'love_hina'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=love_hina; candidate_root_hint=love_hina; state=PASS,SAFE_TO_MIGRATE
Family,love_live!,FAMILY_HOME,love_live!,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'love_live!' equals the unique in-catalog Copyright root 'love_live!'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=love_live!; candidate_root_hint=love_live!; state=PASS,SAFE_TO_MIGRATE
Family,lovebrush_chronicles,FAMILY_HOME,lovebrush_chronicles,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'lovebrush_chronicles' equals the unique in-catalog Copyright root 'lovebrush_chronicles'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=lovebrush_chronicles; candidate_root_hint=lovebrush_chronicles; state=PASS,SAFE_TO_MIGRATE
Family,lucky_star,FAMILY_HOME,lucky_star,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'lucky_star' equals the unique in-catalog Copyright root 'lucky_star'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=lucky_star; candidate_root_hint=lucky_star; state=PASS,SAFE_TO_MIGRATE
Family,luminous_arc_2,FAMILY_HOME,luminous_arc_2,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'luminous_arc_2' equals the unique in-catalog Copyright root 'luminous_arc_2'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=luminous_arc_2; candidate_root_hint=luminous_arc_2; state=PASS,SAFE_TO_MIGRATE
Family,lycoris_recoil,FAMILY_HOME,lycoris_recoil,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'lycoris_recoil' equals the unique in-catalog Copyright root 'lycoris_recoil'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=lycoris_recoil; candidate_root_hint=lycoris_recoil; state=PASS,SAFE_TO_MIGRATE
Family,m.m,FAMILY_HOME,mm!,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'm.m' equals the unique in-catalog Copyright root 'mm!'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=m.m; candidate_root_hint=mm!; state=PASS,SAFE_TO_MIGRATE
Family,m.u.g.e.n,FAMILY_HOME,m.u.g.e.n,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'm.u.g.e.n' equals the unique in-catalog Copyright root 'm.u.g.e.n'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=m.u.g.e.n; candidate_root_hint=m.u.g.e.n; state=PASS,SAFE_TO_MIGRATE
Family,mabinogi,FAMILY_HOME,mabinogi,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'mabinogi' equals the unique in-catalog Copyright root 'mabinogi'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=mabinogi; candidate_root_hint=mabinogi; state=PASS,SAFE_TO_MIGRATE
Family,mabinogi_heroes,FAMILY_HOME,mabinogi_heroes,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'mabinogi_heroes' equals the unique in-catalog Copyright root 'mabinogi_heroes'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=mabinogi_heroes; candidate_root_hint=mabinogi_heroes; state=PASS,SAFE_TO_MIGRATE
Family,machikado_mazoku,FAMILY_HOME,machikado_mazoku,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'machikado_mazoku' equals the unique in-catalog Copyright root 'machikado_mazoku'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=machikado_mazoku; candidate_root_hint=machikado_mazoku; state=PASS,SAFE_TO_MIGRATE
Family,macross,FAMILY_HOME,macross,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'macross' equals the unique in-catalog Copyright root 'macross'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=macross; candidate_root_hint=macross; state=PASS,SAFE_TO_MIGRATE
Family,mad_rat_dead,FAMILY_HOME,mad_rat_dead,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'mad_rat_dead' equals the unique in-catalog Copyright root 'mad_rat_dead'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=mad_rat_dead; candidate_root_hint=mad_rat_dead; state=PASS,SAFE_TO_MIGRATE
Family,madan_no_ichi,FAMILY_HOME,madan_no_ichi,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'madan_no_ichi' equals the unique in-catalog Copyright root 'madan_no_ichi'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=madan_no_ichi; candidate_root_hint=madan_no_ichi; state=PASS,SAFE_TO_MIGRATE
Family,made_in_abyss,FAMILY_HOME,made_in_abyss,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'made_in_abyss' equals the unique in-catalog Copyright root 'made_in_abyss'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=made_in_abyss; candidate_root_hint=made_in_abyss; state=PASS,SAFE_TO_MIGRATE
Family,mahjong_soul,FAMILY_HOME,mahjong_soul,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'mahjong_soul' equals the unique in-catalog Copyright root 'mahjong_soul'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=mahjong_soul; candidate_root_hint=mahjong_soul; state=PASS,SAFE_TO_MIGRATE
Family,mahotama,FAMILY_HOME,mahotama,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'mahotama' equals the unique in-catalog Copyright root 'mahotama'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=mahotama; candidate_root_hint=mahotama; state=PASS,SAFE_TO_MIGRATE
Family,mahou_no_yousei_persia,FAMILY_HOME,mahou_no_yousei_persia,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'mahou_no_yousei_persia' equals the unique in-catalog Copyright root 'mahou_no_yousei_persia'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=mahou_no_yousei_persia; candidate_root_hint=mahou_no_yousei_persia; state=PASS,SAFE_TO_MIGRATE
Family,mahou_shoujo_ni_akogarete,FAMILY_HOME,mahou_shoujo_ni_akogarete,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'mahou_shoujo_ni_akogarete' equals the unique in-catalog Copyright root 'mahou_shoujo_ni_akogarete'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=mahou_shoujo_ni_akogarete; candidate_root_hint=mahou_shoujo_ni_akogarete; state=PASS,SAFE_TO_MIGRATE
Family,mahou_shoujo_no_majo_saiban,FAMILY_HOME,mahou_shoujo_no_majo_saiban,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'mahou_shoujo_no_majo_saiban' equals the unique in-catalog Copyright root 'mahou_shoujo_no_majo_saiban'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=mahou_shoujo_no_majo_saiban; candidate_root_hint=mahou_shoujo_no_majo_saiban; state=PASS,SAFE_TO_MIGRATE
Family,mahou_shoujo_sae,FAMILY_HOME,mahou_shoujo_sae,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'mahou_shoujo_sae' equals the unique in-catalog Copyright root 'mahou_shoujo_sae'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=mahou_shoujo_sae; candidate_root_hint=mahou_shoujo_sae; state=PASS,SAFE_TO_MIGRATE
Family,mahou_tsukai_no_yoru,FAMILY_HOME,mahou_tsukai_no_yoru,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'mahou_tsukai_no_yoru' equals the unique in-catalog Copyright root 'mahou_tsukai_no_yoru'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=mahou_tsukai_no_yoru; candidate_root_hint=mahou_tsukai_no_yoru; state=PASS,SAFE_TO_MIGRATE
Family,mahoujin_guruguru,FAMILY_HOME,mahoujin_guruguru,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'mahoujin_guruguru' equals the unique in-catalog Copyright root 'mahoujin_guruguru'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=mahoujin_guruguru; candidate_root_hint=mahoujin_guruguru; state=PASS,SAFE_TO_MIGRATE
