canonical,display_ja,search_ja,priority_class,final_state,route,reason,risk_class
limousine,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
limp_wrist,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
linea_nigra,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
linea_semilunaris,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
linear_hatching,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lineart_zoom_layer,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lined_paper,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
link_(cosplay),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
linked_bikini,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
linked_sausages,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lint_roller,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lion,ライオン,ライオン,P2,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
lion's_roar_(genshin_impact),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lion_(macross_frontier),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lion_boy,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lion_costume,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lion_cub,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lion_dance,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lion_hair,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lion_head_(ornament),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lion_hood,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lion_mane,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lion_print,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lip_balm,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipgloss,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipps_(idolmaster),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipstick_mark_on_anus,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipstick_mark_on_arm,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipstick_mark_on_breast,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipstick_mark_on_chest,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipstick_mark_on_forehead,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipstick_mark_on_hand,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipstick_mark_on_neck,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipstick_mark_on_shoulder,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipstick_mark_on_stomach,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipstick_mark_tattoo,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lipstick_writing,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liquid-in-glass_thermometer,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liquid_clothes,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liquid_dress,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liquid_from_eyes,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liquid_from_mouth,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liquid_gold,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liquid_hair,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liquid_halo,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liquid_insides,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liquid_metal,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liquid_weapon,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liquid_wings,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
list,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
listening,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
listening_to_music,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lit_fuse,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
little_lyrical,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
little_red_riding_hood_(fairy_tale_character)_(cosplay),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
liu_association_south_(identity)_(project_moon),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
liu_association_south_uniform,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
live_for_venus_(idolmaster),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
live_tucker_reaction_(meme),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
liver,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
living_armor,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
living_doll_uniform,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
living_fish_tank,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
living_fleshlight,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
living_hair,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
living_room,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
living_shadow,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
living_weapon,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
liyue_harbor,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lizard,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lizard_tail,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lizardman,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
llama,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
load-bearing_equipment,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
load-bearing_piercing,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
load-bearing_vest,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
loaded_interior,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
loading_icon,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
loading_screen,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
loaf_of_bread,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lobelia_(flower),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lobotomy_corporation_(identity)_(project_moon),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
lobotomy_corporation_logo,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lobster,ロブスター,ロブスター,P2,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
lobster_claw,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lobster_girl,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
localized_gravity,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
location_name,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lock_earrings,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lock_necklace,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
locked,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
locked_slide,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
locker_foot_kabedon_(meme),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
locket,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
locking,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lockpick,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lockseed,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
locomotive,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
loft_bed,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lofter_logo,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lofter_username,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
log,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
log_cabin,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
log_pose,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
logo_hair_ornament,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
logo_parody,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
logo_print,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
loincloth_lift,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lolibaba,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lolita_print,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lollipop_hair_ornament,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lollipop_in_mouth,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lombax,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:OPAQUE_SOURCE_STRING,EXCEPTION
lon_lon_milk,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
london,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lone_nape_hair,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lonely,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
lonely_lonely_dance_(meme),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
long-tailed_tit,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_arms,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_beard,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_belt,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_body,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_breast_curtain,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_claws,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_coat,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_face,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_fall_boots_(portal),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_fangs,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_finger,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_hoodie,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_horns,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_mustache,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_neck,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_necktie,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_nipples,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_nose,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_ribbon,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_scarf,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_shadow,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_shirt,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_single_sidelock,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_sword,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_sword_(sao),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_table,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_toes,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_torso,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
long_veil,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
longcat_(meme),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
longevity_peach_bun,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
longinus_(weapon)_(fate),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
longship,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
look-alike,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
looking_afar,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
looking_around,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
looking_at_animal,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
looking_at_ass,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
looking_at_breasts,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
looking_at_bulge,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
looking_at_creature,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
looking_at_crotch,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
looking_at_cup,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
